locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKJIMIN_00290	CDS	270	macB_3	7.6.2.-		Macrolide export ATP-binding/permease protein MacB
NHKJIMIN_00291	gene	273				
NHKJIMIN_00291	CDS	273				hypothetical protein
NHKJIMIN_00292	gene	357				
NHKJIMIN_00292	CDS	357				hypothetical protein
NHKJIMIN_00293	gene	375				
NHKJIMIN_00293	CDS	375				hypothetical protein
NHKJIMIN_00294	gene	198				
NHKJIMIN_00294	CDS	198				hypothetical protein
NHKJIMIN_00295	gene	246				
NHKJIMIN_00295	CDS	246				hypothetical protein
NHKJIMIN_00296	gene	234				
NHKJIMIN_00296	CDS	234				hypothetical protein
NHKJIMIN_00297	gene	186				
NHKJIMIN_00297	CDS	186				hypothetical protein
NHKJIMIN_00298	gene	174				
NHKJIMIN_00298	CDS	174				hypothetical protein
NHKJIMIN_00299	gene	147				
NHKJIMIN_00299	CDS	147				hypothetical protein
NHKJIMIN_00300	gene	132				
NHKJIMIN_00300	CDS	132				hypothetical protein
NHKJIMIN_00301	gene	576				
NHKJIMIN_00301	CDS	576				hypothetical protein
NHKJIMIN_00302	gene	93				
NHKJIMIN_00302	CDS	93				hypothetical protein
NHKJIMIN_00303	gene	186				
NHKJIMIN_00303	CDS	186				hypothetical protein
NHKJIMIN_00304	gene	354				
NHKJIMIN_00304	CDS	354				hypothetical protein
NHKJIMIN_00305	gene	333				
NHKJIMIN_00305	CDS	333				hypothetical protein
NHKJIMIN_00306	gene	114				
NHKJIMIN_00306	CDS	114				hypothetical protein
NHKJIMIN_00307	gene	177				
NHKJIMIN_00307	CDS	177				hypothetical protein
NHKJIMIN_00308	gene	252				
NHKJIMIN_00308	CDS	252				hypothetical protein
NHKJIMIN_00309	gene	201				
NHKJIMIN_00309	CDS	201				hypothetical protein
NHKJIMIN_00310	gene	333				
NHKJIMIN_00310	CDS	333				hypothetical protein
NHKJIMIN_00311	gene	384				
NHKJIMIN_00311	CDS	384				hypothetical protein
NHKJIMIN_00312	gene	156				
NHKJIMIN_00312	CDS	156				hypothetical protein
NHKJIMIN_00313	gene	633	rlmP			
NHKJIMIN_00313	CDS	633	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
NHKJIMIN_00314	gene	159				
NHKJIMIN_00314	CDS	159				hypothetical protein
NHKJIMIN_00315	gene	177				
NHKJIMIN_00315	CDS	177				hypothetical protein
NHKJIMIN_00316	gene	552				
NHKJIMIN_00316	CDS	552				hypothetical protein
NHKJIMIN_00317	gene	243				
NHKJIMIN_00317	CDS	243				hypothetical protein
NHKJIMIN_00318	gene	609				
NHKJIMIN_00318	CDS	609				hypothetical protein
NHKJIMIN_00319	gene	282				
NHKJIMIN_00319	CDS	282				hypothetical protein
NHKJIMIN_00320	gene	213				
NHKJIMIN_00320	CDS	213				hypothetical protein
NHKJIMIN_00321	gene	228				
NHKJIMIN_00321	CDS	228				hypothetical protein
NHKJIMIN_00322	gene	234	pgl_1			
NHKJIMIN_00322	CDS	234	pgl_1	3.1.1.31	COG0363	6-phosphogluconolactonase
NHKJIMIN_00323	gene	288				
NHKJIMIN_00323	CDS	288				hypothetical protein
NHKJIMIN_00324	gene	489	zwf_1			
NHKJIMIN_00324	CDS	489	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
NHKJIMIN_00325	gene	345	zwf_2			
NHKJIMIN_00325	CDS	345	zwf_2	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
NHKJIMIN_00326	gene	720	zwf_3			
NHKJIMIN_00326	CDS	720	zwf_3	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
NHKJIMIN_00327	gene	216	gnd_1			
NHKJIMIN_00327	CDS	216	gnd_1	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
NHKJIMIN_00328	gene	669	gnd_2			
NHKJIMIN_00328	CDS	669	gnd_2	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
NHKJIMIN_00329	gene	432	gndA			
NHKJIMIN_00329	CDS	432	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
NHKJIMIN_00330	gene	738				
NHKJIMIN_00330	CDS	738				hypothetical protein
NHKJIMIN_00331	gene	516	sstT			
NHKJIMIN_00331	CDS	516	sstT			Serine/threonine transporter SstT
NHKJIMIN_00332	gene	117				
NHKJIMIN_00332	CDS	117				hypothetical protein
NHKJIMIN_00333	gene	216				
NHKJIMIN_00333	CDS	216				hypothetical protein
NHKJIMIN_00334	gene	96				
NHKJIMIN_00334	CDS	96				hypothetical protein
NHKJIMIN_00335	gene	153				
NHKJIMIN_00335	CDS	153				hypothetical protein
	repeat_region	382				
NHKJIMIN_00336	gene	117				
NHKJIMIN_00336	CDS	117				hypothetical protein
NHKJIMIN_00337	gene	396				
NHKJIMIN_00337	CDS	396				hypothetical protein
NHKJIMIN_00338	gene	258	wecA_1			
NHKJIMIN_00338	CDS	258	wecA_1	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
NHKJIMIN_00339	gene	189				
NHKJIMIN_00339	CDS	189				hypothetical protein
NHKJIMIN_00340	gene	213				
NHKJIMIN_00340	CDS	213				hypothetical protein
NHKJIMIN_00341	gene	201				
NHKJIMIN_00341	CDS	201				hypothetical protein
NHKJIMIN_00342	gene	90				
NHKJIMIN_00342	CDS	90				hypothetical protein
NHKJIMIN_00343	gene	120				
NHKJIMIN_00343	CDS	120				hypothetical protein
NHKJIMIN_00344	gene	105				
NHKJIMIN_00344	CDS	105				hypothetical protein
NHKJIMIN_00345	gene	297				
NHKJIMIN_00345	CDS	297				hypothetical protein
NHKJIMIN_00346	gene	246				
NHKJIMIN_00346	CDS	246				hypothetical protein
NHKJIMIN_00347	gene	147				
NHKJIMIN_00347	CDS	147				hypothetical protein
NHKJIMIN_00348	gene	525				
NHKJIMIN_00348	CDS	525				hypothetical protein
NHKJIMIN_00349	gene	381				
NHKJIMIN_00349	CDS	381				hypothetical protein
NHKJIMIN_00350	gene	306				
NHKJIMIN_00350	CDS	306				hypothetical protein
NHKJIMIN_00351	gene	576	wbpI_2			
NHKJIMIN_00351	CDS	576	wbpI_2	5.1.3.23		UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
NHKJIMIN_00352	gene	210	capD_1			
NHKJIMIN_00352	CDS	210	capD_1	5.1.3.2	COG1086	UDP-glucose 4-epimerase
NHKJIMIN_00353	gene	387	capD_2			
NHKJIMIN_00353	CDS	387	capD_2	5.1.3.2	COG1086	UDP-glucose 4-epimerase
NHKJIMIN_00354	gene	234	capD_3			
NHKJIMIN_00354	CDS	234	capD_3	5.1.3.2	COG1086	UDP-glucose 4-epimerase
NHKJIMIN_00355	gene	309				
NHKJIMIN_00355	CDS	309				hypothetical protein
NHKJIMIN_00356	gene	489				
NHKJIMIN_00356	CDS	489				hypothetical protein
NHKJIMIN_00357	gene	171				
NHKJIMIN_00357	CDS	171				hypothetical protein
NHKJIMIN_00358	gene	120				
NHKJIMIN_00358	CDS	120				hypothetical protein
NHKJIMIN_00359	gene	159				
NHKJIMIN_00359	CDS	159				hypothetical protein
NHKJIMIN_00360	gene	273				
NHKJIMIN_00360	CDS	273				hypothetical protein
NHKJIMIN_00361	gene	168				
NHKJIMIN_00361	CDS	168				hypothetical protein
NHKJIMIN_00362	gene	327				
NHKJIMIN_00362	CDS	327				hypothetical protein
NHKJIMIN_00363	gene	390				
NHKJIMIN_00363	CDS	390				hypothetical protein
NHKJIMIN_00364	gene	195	wecB_1			
NHKJIMIN_00364	CDS	195	wecB_1	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
NHKJIMIN_00365	gene	99				
NHKJIMIN_00365	CDS	99				hypothetical protein
NHKJIMIN_00366	gene	147				
NHKJIMIN_00366	CDS	147				hypothetical protein
NHKJIMIN_00367	gene	174				
NHKJIMIN_00367	CDS	174				hypothetical protein
NHKJIMIN_00368	gene	207				
NHKJIMIN_00368	CDS	207				hypothetical protein
NHKJIMIN_00369	gene	351				
NHKJIMIN_00369	CDS	351				hypothetical protein
NHKJIMIN_00370	gene	129				
NHKJIMIN_00370	CDS	129				hypothetical protein
NHKJIMIN_00371	gene	99				
NHKJIMIN_00371	CDS	99				hypothetical protein
NHKJIMIN_00372	gene	126				
NHKJIMIN_00372	CDS	126				hypothetical protein
NHKJIMIN_00373	gene	159	fdtB_1			
NHKJIMIN_00373	CDS	159	fdtB_1	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
NHKJIMIN_00374	gene	285	fdtB_2			
NHKJIMIN_00374	CDS	285	fdtB_2	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
NHKJIMIN_00375	gene	294	fdtB_3			
NHKJIMIN_00375	CDS	294	fdtB_3	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
NHKJIMIN_00376	gene	273				
NHKJIMIN_00376	CDS	273				hypothetical protein
NHKJIMIN_00377	gene	183				
NHKJIMIN_00377	CDS	183				hypothetical protein
NHKJIMIN_00378	gene	150				
NHKJIMIN_00378	CDS	150				hypothetical protein
NHKJIMIN_00379	gene	522				
NHKJIMIN_00379	CDS	522				hypothetical protein
NHKJIMIN_00380	gene	435	fabG_1			
NHKJIMIN_00380	CDS	435	fabG_1	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
NHKJIMIN_00381	gene	210				
NHKJIMIN_00381	CDS	210				hypothetical protein
NHKJIMIN_00382	gene	141				
NHKJIMIN_00382	CDS	141				hypothetical protein
NHKJIMIN_00383	gene	303				
NHKJIMIN_00383	CDS	303				hypothetical protein
NHKJIMIN_00384	gene	471	fabH_1			
NHKJIMIN_00384	CDS	471	fabH_1	2.3.1.301		Beta-ketoacyl-[acyl-carrier-protein] synthase III
NHKJIMIN_00385	gene	231				
NHKJIMIN_00385	CDS	231				hypothetical protein
NHKJIMIN_00386	gene	354				
NHKJIMIN_00386	CDS	354				hypothetical protein
NHKJIMIN_00387	gene	180				
NHKJIMIN_00387	CDS	180				hypothetical protein
NHKJIMIN_00388	gene	450	tycC_1			
NHKJIMIN_00388	CDS	450	tycC_1			Tyrocidine synthase 3
NHKJIMIN_00389	gene	231				
NHKJIMIN_00389	CDS	231				hypothetical protein
NHKJIMIN_00390	gene	270				
NHKJIMIN_00390	CDS	270				hypothetical protein
NHKJIMIN_00391	gene	363				
NHKJIMIN_00391	CDS	363				hypothetical protein
NHKJIMIN_00392	gene	189				
NHKJIMIN_00392	CDS	189				hypothetical protein
NHKJIMIN_00393	gene	402	fdtA_1			
NHKJIMIN_00393	CDS	402	fdtA_1	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
NHKJIMIN_00394	gene	150	rmlA_1			
NHKJIMIN_00394	CDS	150	rmlA_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
NHKJIMIN_00395	gene	378	rmlA_2			
NHKJIMIN_00395	CDS	378	rmlA_2	2.7.7.24		Glucose-1-phosphate thymidylyltransferase
NHKJIMIN_00396	gene	438	rffH_1			
NHKJIMIN_00396	CDS	438	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
NHKJIMIN_00397	gene	204				
NHKJIMIN_00397	CDS	204				hypothetical protein
NHKJIMIN_00398	gene	285				
NHKJIMIN_00398	CDS	285				hypothetical protein
NHKJIMIN_00399	gene	369				
NHKJIMIN_00399	CDS	369				hypothetical protein
NHKJIMIN_00400	gene	357				
NHKJIMIN_00400	CDS	357				hypothetical protein
NHKJIMIN_00401	gene	132				
NHKJIMIN_00401	CDS	132				hypothetical protein
NHKJIMIN_00402	gene	153				
NHKJIMIN_00402	CDS	153				hypothetical protein
NHKJIMIN_00403	gene	144				
NHKJIMIN_00403	CDS	144				hypothetical protein
NHKJIMIN_00404	gene	243				
NHKJIMIN_00404	CDS	243				hypothetical protein
NHKJIMIN_00405	gene	372				
NHKJIMIN_00405	CDS	372				hypothetical protein
NHKJIMIN_00406	gene	255				
NHKJIMIN_00406	CDS	255				hypothetical protein
NHKJIMIN_00407	gene	360				
NHKJIMIN_00407	CDS	360				hypothetical protein
NHKJIMIN_00408	gene	186				
NHKJIMIN_00408	CDS	186				hypothetical protein
NHKJIMIN_00409	gene	321				
NHKJIMIN_00409	CDS	321				hypothetical protein
NHKJIMIN_00410	gene	861	gmd			
NHKJIMIN_00410	CDS	861	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
NHKJIMIN_00411	gene	309				
NHKJIMIN_00411	CDS	309				hypothetical protein
NHKJIMIN_00412	gene	258	fcl_1			
NHKJIMIN_00412	CDS	258	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
NHKJIMIN_00413	gene	507	fcl_2			
NHKJIMIN_00413	CDS	507	fcl_2	1.1.1.271		GDP-L-fucose synthase
NHKJIMIN_00414	gene	321				
NHKJIMIN_00414	CDS	321				hypothetical protein
NHKJIMIN_00415	gene	375	menE_1			
NHKJIMIN_00415	CDS	375	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_00416	gene	480	fadD3			
NHKJIMIN_00416	CDS	480	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
NHKJIMIN_00417	gene	696				
NHKJIMIN_00417	CDS	696				hypothetical protein
NHKJIMIN_00418	gene	363				
NHKJIMIN_00418	CDS	363				hypothetical protein
NHKJIMIN_00419	gene	318	fbp_1			
NHKJIMIN_00419	CDS	318	fbp_1	3.1.3.11		Fructose-1,6-bisphosphatase class 3
NHKJIMIN_00420	gene	519	fbp_2			
NHKJIMIN_00420	CDS	519	fbp_2	3.1.3.11		Fructose-1,6-bisphosphatase class 3
NHKJIMIN_00421	gene	948	fbp_3			
NHKJIMIN_00421	CDS	948	fbp_3	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
NHKJIMIN_00422	gene	348	yidE_1			
NHKJIMIN_00422	CDS	348	yidE_1			Putative transport protein YidE
NHKJIMIN_00423	gene	495	yidE_2			
NHKJIMIN_00423	CDS	495	yidE_2			Putative transport protein YidE
NHKJIMIN_00424	gene	126				
NHKJIMIN_00424	CDS	126				hypothetical protein
NHKJIMIN_00425	gene	459	yidE_3			
NHKJIMIN_00425	CDS	459	yidE_3			Putative transport protein YidE
NHKJIMIN_00426	gene	177				
NHKJIMIN_00426	CDS	177				hypothetical protein
NHKJIMIN_00427	gene	168				
NHKJIMIN_00427	CDS	168				hypothetical protein
NHKJIMIN_00428	gene	195				
NHKJIMIN_00428	CDS	195				hypothetical protein
NHKJIMIN_00429	gene	162				
NHKJIMIN_00429	CDS	162				hypothetical protein
NHKJIMIN_00430	gene	213				
NHKJIMIN_00430	CDS	213				hypothetical protein
NHKJIMIN_00431	gene	393				
NHKJIMIN_00431	CDS	393				hypothetical protein
NHKJIMIN_00432	gene	147				
NHKJIMIN_00432	CDS	147				hypothetical protein
NHKJIMIN_00433	gene	234				
NHKJIMIN_00433	CDS	234				hypothetical protein
NHKJIMIN_00434	gene	777				
NHKJIMIN_00434	CDS	777				hypothetical protein
NHKJIMIN_00435	gene	585				
NHKJIMIN_00435	CDS	585				hypothetical protein
NHKJIMIN_00436	gene	354				
NHKJIMIN_00436	CDS	354				hypothetical protein
NHKJIMIN_00437	gene	447				
NHKJIMIN_00437	CDS	447				hypothetical protein
NHKJIMIN_00438	gene	552				
NHKJIMIN_00438	CDS	552				hypothetical protein
NHKJIMIN_00439	gene	279				
NHKJIMIN_00439	CDS	279				hypothetical protein
NHKJIMIN_00440	gene	168				
NHKJIMIN_00440	CDS	168				hypothetical protein
NHKJIMIN_00441	gene	228				
NHKJIMIN_00441	CDS	228				hypothetical protein
NHKJIMIN_00442	gene	390				
NHKJIMIN_00442	CDS	390				hypothetical protein
NHKJIMIN_00443	gene	273				
NHKJIMIN_00443	CDS	273				hypothetical protein
NHKJIMIN_00444	gene	450	cirA_1			
NHKJIMIN_00444	CDS	450	cirA_1		COG4771	Colicin I receptor
NHKJIMIN_00445	gene	240				
NHKJIMIN_00445	CDS	240				hypothetical protein
NHKJIMIN_00446	gene	303				
NHKJIMIN_00446	CDS	303				hypothetical protein
NHKJIMIN_00447	gene	477				
NHKJIMIN_00447	CDS	477				hypothetical protein
NHKJIMIN_00448	gene	561				
NHKJIMIN_00448	CDS	561				hypothetical protein
NHKJIMIN_00449	gene	795				
NHKJIMIN_00449	CDS	795				hypothetical protein
NHKJIMIN_00450	gene	246				
NHKJIMIN_00450	CDS	246				hypothetical protein
NHKJIMIN_00451	gene	579				
NHKJIMIN_00451	CDS	579				hypothetical protein
NHKJIMIN_00452	gene	309				
NHKJIMIN_00452	CDS	309				hypothetical protein
NHKJIMIN_00453	gene	225				
NHKJIMIN_00453	CDS	225				hypothetical protein
NHKJIMIN_00454	gene	327				
NHKJIMIN_00454	CDS	327				hypothetical protein
NHKJIMIN_00455	gene	189				
NHKJIMIN_00455	CDS	189				hypothetical protein
NHKJIMIN_00456	gene	73				
NHKJIMIN_00456	tRNA	73				tRNA-Glu(ctc)
NHKJIMIN_00457	gene	86				
NHKJIMIN_00457	tRNA	86				tRNA-Ser(gct)
NHKJIMIN_00458	gene	585				
NHKJIMIN_00458	CDS	585				hypothetical protein
NHKJIMIN_00459	gene	120				
NHKJIMIN_00459	CDS	120				hypothetical protein
NHKJIMIN_00460	gene	678				
NHKJIMIN_00460	CDS	678				hypothetical protein
NHKJIMIN_00461	gene	354				
NHKJIMIN_00461	CDS	354				hypothetical protein
NHKJIMIN_00462	gene	267				
NHKJIMIN_00462	CDS	267				hypothetical protein
NHKJIMIN_00463	gene	480				
NHKJIMIN_00463	CDS	480				hypothetical protein
NHKJIMIN_00464	gene	657	btuB_1			
NHKJIMIN_00464	CDS	657	btuB_1			Vitamin B12 transporter BtuB
NHKJIMIN_00465	gene	114				
NHKJIMIN_00465	CDS	114				hypothetical protein
NHKJIMIN_00466	gene	222				
NHKJIMIN_00466	CDS	222				hypothetical protein
NHKJIMIN_00467	gene	342				
NHKJIMIN_00467	CDS	342				hypothetical protein
NHKJIMIN_00468	gene	504				
NHKJIMIN_00468	CDS	504				hypothetical protein
NHKJIMIN_00469	gene	441				
NHKJIMIN_00469	CDS	441				hypothetical protein
NHKJIMIN_00470	gene	306				
NHKJIMIN_00470	CDS	306				hypothetical protein
NHKJIMIN_00471	gene	330				
NHKJIMIN_00471	CDS	330				hypothetical protein
NHKJIMIN_00472	gene	468				
NHKJIMIN_00472	CDS	468				hypothetical protein
NHKJIMIN_00473	gene	270	sasA_1			
NHKJIMIN_00473	CDS	270	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
NHKJIMIN_00474	gene	426	pleC_1			
NHKJIMIN_00474	CDS	426	pleC_1	2.7.13.3	COG2202	Non-motile and phage-resistance protein
NHKJIMIN_00475	gene	267				
NHKJIMIN_00475	CDS	267				hypothetical protein
NHKJIMIN_00476	gene	285				
NHKJIMIN_00476	CDS	285				hypothetical protein
NHKJIMIN_00477	gene	207				
NHKJIMIN_00477	CDS	207				hypothetical protein
NHKJIMIN_00478	gene	126				
NHKJIMIN_00478	CDS	126				hypothetical protein
NHKJIMIN_00479	gene	432	yhgF_1			
NHKJIMIN_00479	CDS	432	yhgF_1		COG2183	Protein YhgF
NHKJIMIN_00480	gene	327				
NHKJIMIN_00480	CDS	327				hypothetical protein
NHKJIMIN_00481	gene	291	yhgF_2			
NHKJIMIN_00481	CDS	291	yhgF_2		COG2183	Protein YhgF
NHKJIMIN_00482	gene	246				
NHKJIMIN_00482	CDS	246				hypothetical protein
NHKJIMIN_00483	gene	291	yhgF_3			
NHKJIMIN_00483	CDS	291	yhgF_3		COG2183	Protein YhgF
NHKJIMIN_00484	gene	213				
NHKJIMIN_00484	CDS	213				hypothetical protein
NHKJIMIN_00485	gene	153				
NHKJIMIN_00485	CDS	153				hypothetical protein
NHKJIMIN_00486	gene	567				
NHKJIMIN_00486	CDS	567				hypothetical protein
NHKJIMIN_00487	gene	411				
NHKJIMIN_00487	CDS	411				hypothetical protein
NHKJIMIN_00488	gene	480				
NHKJIMIN_00488	CDS	480				hypothetical protein
NHKJIMIN_00489	gene	294				
NHKJIMIN_00489	CDS	294				hypothetical protein
NHKJIMIN_00490	gene	294				
NHKJIMIN_00490	CDS	294				hypothetical protein
NHKJIMIN_00491	gene	300				
NHKJIMIN_00491	CDS	300				hypothetical protein
NHKJIMIN_00492	gene	318				
NHKJIMIN_00492	CDS	318				hypothetical protein
NHKJIMIN_00493	gene	354				
NHKJIMIN_00493	CDS	354				hypothetical protein
NHKJIMIN_00494	gene	324				
NHKJIMIN_00494	CDS	324				hypothetical protein
NHKJIMIN_00495	gene	675				
NHKJIMIN_00495	CDS	675				hypothetical protein
NHKJIMIN_00496	gene	114				
NHKJIMIN_00496	CDS	114				hypothetical protein
NHKJIMIN_00497	gene	945				
NHKJIMIN_00497	CDS	945				hypothetical protein
NHKJIMIN_00498	gene	732				
NHKJIMIN_00498	CDS	732				hypothetical protein
NHKJIMIN_00499	gene	342				
NHKJIMIN_00499	CDS	342				hypothetical protein
NHKJIMIN_00500	gene	252				
NHKJIMIN_00500	CDS	252				hypothetical protein
NHKJIMIN_00501	gene	147				
NHKJIMIN_00501	CDS	147				hypothetical protein
NHKJIMIN_00502	gene	552				
NHKJIMIN_00502	CDS	552				hypothetical protein
NHKJIMIN_00503	gene	477				
NHKJIMIN_00503	CDS	477				hypothetical protein
NHKJIMIN_00504	gene	420				
NHKJIMIN_00504	CDS	420				hypothetical protein
NHKJIMIN_00505	gene	534				
NHKJIMIN_00505	CDS	534				hypothetical protein
NHKJIMIN_00506	gene	330				
NHKJIMIN_00506	CDS	330				hypothetical protein
NHKJIMIN_00507	gene	228				
NHKJIMIN_00507	CDS	228				hypothetical protein
NHKJIMIN_00508	gene	561				
NHKJIMIN_00508	CDS	561				hypothetical protein
NHKJIMIN_00509	gene	210				
NHKJIMIN_00509	CDS	210				hypothetical protein
NHKJIMIN_00510	gene	156				
NHKJIMIN_00510	CDS	156				hypothetical protein
NHKJIMIN_00511	gene	216				
NHKJIMIN_00511	CDS	216				hypothetical protein
NHKJIMIN_00512	gene	522				
NHKJIMIN_00512	CDS	522				hypothetical protein
NHKJIMIN_00513	gene	231				
NHKJIMIN_00513	CDS	231				hypothetical protein
NHKJIMIN_00514	gene	180				
NHKJIMIN_00514	CDS	180				hypothetical protein
NHKJIMIN_00515	gene	555				
NHKJIMIN_00515	CDS	555				hypothetical protein
NHKJIMIN_00516	gene	180				
NHKJIMIN_00516	CDS	180				hypothetical protein
NHKJIMIN_00517	gene	321				
NHKJIMIN_00517	CDS	321				hypothetical protein
NHKJIMIN_00518	gene	615				
NHKJIMIN_00518	CDS	615				hypothetical protein
NHKJIMIN_00519	gene	195				
NHKJIMIN_00519	CDS	195				hypothetical protein
NHKJIMIN_00520	gene	264				
NHKJIMIN_00520	CDS	264				hypothetical protein
NHKJIMIN_00521	gene	537				
NHKJIMIN_00521	CDS	537				hypothetical protein
NHKJIMIN_00522	gene	180				
NHKJIMIN_00522	CDS	180				hypothetical protein
NHKJIMIN_00523	gene	252				
NHKJIMIN_00523	CDS	252				hypothetical protein
NHKJIMIN_00524	gene	282				
NHKJIMIN_00524	CDS	282				hypothetical protein
NHKJIMIN_00525	gene	237				
NHKJIMIN_00525	CDS	237				hypothetical protein
NHKJIMIN_00526	gene	456				
NHKJIMIN_00526	CDS	456				hypothetical protein
NHKJIMIN_00527	gene	198				
NHKJIMIN_00527	CDS	198				hypothetical protein
NHKJIMIN_00528	gene	777				
NHKJIMIN_00528	CDS	777				hypothetical protein
NHKJIMIN_00529	gene	189				
NHKJIMIN_00529	CDS	189				hypothetical protein
NHKJIMIN_00530	gene	390				
NHKJIMIN_00530	CDS	390				hypothetical protein
NHKJIMIN_00531	gene	198				
NHKJIMIN_00531	CDS	198				hypothetical protein
NHKJIMIN_00532	gene	372				
NHKJIMIN_00532	CDS	372				hypothetical protein
NHKJIMIN_00533	gene	327				
NHKJIMIN_00533	CDS	327				hypothetical protein
NHKJIMIN_00534	gene	450				
NHKJIMIN_00534	CDS	450				hypothetical protein
NHKJIMIN_00535	gene	339				
NHKJIMIN_00535	CDS	339				hypothetical protein
NHKJIMIN_00536	gene	252				
NHKJIMIN_00536	CDS	252				hypothetical protein
NHKJIMIN_00537	gene	276				
NHKJIMIN_00537	CDS	276				hypothetical protein
NHKJIMIN_00538	gene	315				
NHKJIMIN_00538	CDS	315				hypothetical protein
NHKJIMIN_00539	gene	435				
NHKJIMIN_00539	CDS	435				hypothetical protein
NHKJIMIN_00540	gene	129				
NHKJIMIN_00540	CDS	129				hypothetical protein
NHKJIMIN_00541	gene	198				
NHKJIMIN_00541	CDS	198				hypothetical protein
NHKJIMIN_00542	gene	312				
NHKJIMIN_00542	CDS	312				hypothetical protein
NHKJIMIN_00543	gene	357				
NHKJIMIN_00543	CDS	357				hypothetical protein
NHKJIMIN_00544	gene	162				
NHKJIMIN_00544	CDS	162				hypothetical protein
NHKJIMIN_00545	gene	168				
NHKJIMIN_00545	CDS	168				hypothetical protein
NHKJIMIN_00546	gene	396				
NHKJIMIN_00546	CDS	396				hypothetical protein
NHKJIMIN_00547	gene	132				
NHKJIMIN_00547	CDS	132				hypothetical protein
NHKJIMIN_00548	gene	708				
NHKJIMIN_00548	CDS	708				hypothetical protein
NHKJIMIN_00549	gene	528				
NHKJIMIN_00549	CDS	528				hypothetical protein
NHKJIMIN_00550	gene	117				
NHKJIMIN_00550	CDS	117				hypothetical protein
NHKJIMIN_00551	gene	162				
NHKJIMIN_00551	CDS	162				hypothetical protein
NHKJIMIN_00552	gene	231	xerC_1			
NHKJIMIN_00552	CDS	231	xerC_1			Tyrosine recombinase XerC
NHKJIMIN_00553	gene	411				
NHKJIMIN_00553	CDS	411				hypothetical protein
NHKJIMIN_00554	gene	129				
NHKJIMIN_00554	CDS	129				hypothetical protein
NHKJIMIN_00555	gene	171				
NHKJIMIN_00555	CDS	171				hypothetical protein
NHKJIMIN_00556	gene	276				
NHKJIMIN_00556	CDS	276				hypothetical protein
NHKJIMIN_00557	gene	240				
