# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	228538	230319	-	LGJFBO_00217	1108.0	0.0	1.0	0.972	0.954	UniRef:UniRef50_A0A139K3R0
contig_1	cds	230550	231239	-	LGJFBO_00218	310.0	2.3e-105	0.983	0.836	0.689	UniRef:UniRef50_H1DKV6
contig_1	cds	231546	232739	+	LGJFBO_00219	707.0	2.4e-256	1.0	0.854	0.889	UniRef:UniRef50_Q8A7P3
contig_1	cds	232867	234342	+	LGJFBO_00220	996.0	0.0	1.0	0.982	0.971	UniRef:UniRef50_Q5LF05
contig_1	cds	234339	234722	+	LGJFBO_00221	231.0	5.3e-78	1.0	1.0	0.866	UniRef:UniRef50_A0A0I9S6T5
contig_1	cds	234863	235693	+	LGJFBO_00222	387.0	1.1e-134	0.978	0.900	0.685	UniRef:UniRef50_Q8A7P4
contig_1	cds	235719	237584	+	LGJFBO_00223	783.0	1.1e-279	1.068	1.0	0.626	UniRef:UniRef50_G1W8A1
contig_1	cds	237581	238414	+	LGJFBO_00224	470.0	2.6e-167	0.996	0.905	0.772	UniRef:UniRef50_R6FQ41
contig_1	cds	238426	239250	+	LGJFBO_00225	576.0	1.2e-209	1.0	0.945	0.949	UniRef:UniRef50_I9VWU8
contig_1	cds	239266	241305	-	LGJFBO_00226	877.0	2.4e-315	0.963	0.959	0.641	UniRef:UniRef50_A0A174UIR3
contig_1	cds	241483	242718	-	LGJFBO_00227	551.0	1.8e-195	1.0	0.998	0.603	UniRef:UniRef50_U2CAB6
contig_1	cds	242888	244087	+	LGJFBO_00228	615.0	4.6e-220	0.992	0.850	0.750	UniRef:UniRef50_A0M5I3
contig_1	cds	244094	245401	+	LGJFBO_00229	480.0	7.1e-167	0.949	0.988	0.554	UniRef:UniRef50_F3ZNB6
contig_1	cds	245407	246579	-	LGJFBO_00230	531.0	1.2e-187	1.0	0.931	0.667	UniRef:UniRef50_A0A174TT70
contig_1	cds	246649	247647	-	LGJFBO_00231	392.0	2.4e-134	0.997	0.866	0.601	UniRef:UniRef50_F9Z509
contig_1	cds	247710	248966	-	LGJFBO_00232	490.0	4.1e-171	0.993	0.972	0.627	UniRef:UniRef50_UPI0023F01A8D
contig_1	cds	248972	250384	-	LGJFBO_00233	819.0	9.3e-299	0.972	0.907	0.926	UniRef:UniRef50_R9HI21
contig_1	cds	250585	251913	+	LGJFBO_00234	530.0	5.8e-186	0.957	0.914	0.648	UniRef:UniRef50_R9HHE6
contig_1	cds	252008	253255	+	LGJFBO_00235	505.0	4.1e-177	1.0	0.976	0.646	UniRef:UniRef50_B6VYY2
contig_1	cds	253268	255673	+	LGJFBO_00236	1393.0	0.0	0.999	0.989	0.886	UniRef:UniRef50_A0A6F9ZJC0
contig_1	cds	255695	256411	+	LGJFBO_00237	296.0	9.5e-100	0.933	0.825	0.653	UniRef:UniRef50_A0A174WZN8
contig_1	cds	256408	258828	+	LGJFBO_00238	1540.0	0.0	1.004	1.0	0.972	UniRef:UniRef50_A0A174RTU1
contig_1	cds	258977	260323	-	LGJFBO_00239	540.0	1.4e-189	0.982	0.919	0.593	UniRef:UniRef50_A0A379MW39
contig_1	cds	260551	261192	-	LGJFBO_00240	307.0	4.4e-105	0.953	0.829	0.749	UniRef:UniRef50_W4PDM5
contig_1	cds	261224	262669	-	LGJFBO_00241	821.0	1.1e-299	1.025	1.004	0.832	UniRef:UniRef50_Q64VX6
contig_1	cds	262716	263903	-	LGJFBO_00242	665.0	9.8e-241	0.990	0.922	0.847	UniRef:UniRef50_A9M251
contig_1	cds	264037	266274	-	LGJFBO_00243	1253.0	0.0	0.991	0.867	0.812	UniRef:UniRef50_Q8A7T2
contig_1	cds	266264	266671	-	LGJFBO_00244	272.0	4.6e-94	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RTV8
contig_1	cds	267295	270423	+	LGJFBO_00245	1792.0	0.0	1.0	1.0	0.841	UniRef:UniRef50_A0A108TB97
contig_1	cds	270523	272115	+	LGJFBO_00246	1052.0	0.0	1.0	0.957	0.966	UniRef:UniRef50_I8V430
contig_1	cds	272251	273750	-	LGJFBO_00247	569.0	3.3e-199	1.004	0.929	0.647	UniRef:UniRef50_A0A3Q9IL51
contig_1	cds	274103	274264	-	LGJFBO_00248	-	-	-	-	-	-
contig_1	cds	274261	276585	-	LGJFBO_00249	1531.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0AAP9CZ88
contig_1	cds	276839	277075	+	LGJFBO_00250	-	-	-	-	-	-
contig_1	cds	277306	278754	-	LGJFBO_00251	622.0	4.9e-221	0.994	0.978	0.633	UniRef:UniRef50_I8V0Q4
contig_1	cds	278809	279402	-	LGJFBO_00252	276.0	5.9e-93	0.975	0.800	0.625	UniRef:UniRef50_Q8A7S3
contig_1	cds	279664	281208	+	LGJFBO_00253	692.0	8.8e-248	1.0	0.981	0.671	UniRef:UniRef50_Q57079
contig_1	cds	281227	282738	+	LGJFBO_00254	649.0	3.4e-231	0.994	0.984	0.642	UniRef:UniRef50_A0A430R3Y1
contig_1	cds	282752	283276	+	LGJFBO_00255	201.0	1.5e-64	0.862	0.833	0.640	UniRef:UniRef50_A0A7X8WDG2
contig_1	cds	283488	283814	+	LGJFBO_00256	119.0	5.3e-34	0.954	0.805	0.544	UniRef:UniRef50_A0A7J5W2K4
contig_1	cds	283932	284762	+	LGJFBO_00257	300.0	3.3e-100	0.953	0.848	0.548	UniRef:UniRef50_A6ECP1
contig_1	cds	284872	286134	-	LGJFBO_00258	551.0	1.1e-194	1.0	0.929	0.645	UniRef:UniRef50_A0A853FWF4
contig_1	cds	286586	288241	+	LGJFBO_00259	669.0	1.9e-237	1.009	1.004	0.583	UniRef:UniRef50_Q64VW3
contig_1	cds	288267	289856	+	LGJFBO_00260	914.0	0.0	1.006	1.002	0.833	UniRef:UniRef50_I9VWX5
contig_1	cds	290015	290221	-	LGJFBO_00261	134.0	1.4e-41	1.0	1.0	0.882	UniRef:UniRef50_I9KK95
contig_1	cds	290438	290986	-	LGJFBO_00262	-	-	-	-	-	-
contig_1	cds	291189	292538	+	LGJFBO_00263	639.0	2.2e-228	0.998	0.947	0.692	UniRef:UniRef50_Z4WV23
contig_1	cds	292538	293239	+	LGJFBO_00264	451.0	9.9e-162	1.0	0.959	0.983	UniRef:UniRef50_A0A0I9S6A0
contig_1	cds	293265	295709	-	LGJFBO_00265	1599.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_A0AAP9SXH0
contig_1	cds	296041	297399	+	LGJFBO_00266	627.0	1.5e-223	1.066	1.008	0.712	UniRef:UniRef50_A0A0P0G9W0
contig_1	cds	297432	299468	+	LGJFBO_00267	738.0	1.1e-259	0.982	0.899	0.556	UniRef:UniRef50_A0A2H5XXQ4
contig_1	cds	299485	299994	+	LGJFBO_00268	198.0	9.8e-64	0.994	0.933	0.577	UniRef:UniRef50_A0A173VAL8
contig_1	cds	300163	301005	-	LGJFBO_00269	327.0	9.2e-111	0.996	0.933	0.563	UniRef:UniRef50_A6L8R0
contig_1	cds	301216	302559	+	LGJFBO_00270	-	-	-	-	-	-
contig_1	cds	302594	304264	+	LGJFBO_00271	1071.0	0.0	1.0	0.806	0.944	UniRef:UniRef50_B0NR23
contig_1	cds	304353	304802	-	LGJFBO_00272	184.0	1.7e-58	1.0	0.903	0.584	UniRef:UniRef50_A0A1V5W7D2
contig_1	cds	304986	305879	-	LGJFBO_00273	316.0	3.6e-106	1.034	1.010	0.547	UniRef:UniRef50_Q8AAY9
contig_1	cds	305893	306342	-	LGJFBO_00274	174.0	6.4e-55	0.987	0.987	0.612	UniRef:UniRef50_K9DY70
contig_1	cds	306371	306796	-	LGJFBO_00275	240.0	7.1e-81	1.0	0.806	0.851	UniRef:UniRef50_A0A642KUU5
contig_1	cds	306793	307314	-	LGJFBO_00276	218.0	4.3e-71	1.0	0.852	0.659	UniRef:UniRef50_A0A139K4C8
contig_1	cds	307527	308513	-	LGJFBO_00277	457.0	2.5e-160	0.994	0.893	0.641	UniRef:UniRef50_U6RND1
contig_1	cds	308708	309532	-	LGJFBO_00278	318.0	1.5e-107	0.956	0.913	0.626	UniRef:UniRef50_I9S9D8
contig_1	cds	309541	311583	-	LGJFBO_00279	880.0	1.4e-315	1.106	1.012	0.594	UniRef:UniRef50_A0A0P0GBN8
contig_1	cds	311706	312248	-	LGJFBO_00280	296.0	1.5e-101	0.983	0.827	0.819	UniRef:UniRef50_A0A380YIN0
contig_1	cds	312267	313028	-	LGJFBO_00281	401.0	4.1e-141	0.992	0.954	0.729	UniRef:UniRef50_A0A318HWX2
contig_1	cds	313063	313314	+	LGJFBO_00282	-	-	-	-	-	-
contig_1	cds	313307	314389	-	LGJFBO_00283	368.0	2.8e-124	0.975	0.862	0.550	UniRef:UniRef50_K0N453
contig_1	cds	314401	314628	-	LGJFBO_00284	67.4	1.1e-14	1.0	0.862	0.680	UniRef:UniRef50_A0A644X7K0
contig_1	cds	314647	314922	-	LGJFBO_00285	-	-	-	-	-	-
contig_1	cds	315620	316054	-	LGJFBO_00286	188.0	2.7e-60	0.979	0.815	0.610	UniRef:UniRef50_G8UKG6
contig_1	cds	316136	318145	-	LGJFBO_00287	849.0	1.2e-303	0.979	0.894	0.669	UniRef:UniRef50_K9EEF3
contig_1	cds	318300	319454	-	LGJFBO_00288	535.0	1.5e-189	1.003	0.937	0.673	UniRef:UniRef50_D4IN06
contig_1	cds	319491	320816	-	LGJFBO_00289	455.0	2.0e-156	1.029	1.007	0.537	UniRef:UniRef50_G5H786
contig_1	cds	320867	321964	-	LGJFBO_00290	637.0	2.5e-230	1.0	0.929	0.833	UniRef:UniRef50_A0A174IZK2
contig_1	cds	322228	323199	+	LGJFBO_00291	394.0	5.2e-136	0.991	0.912	0.606	UniRef:UniRef50_C9MR43
contig_1	cds	323269	323532	-	LGJFBO_00292	157.0	9.6e-50	0.977	0.810	0.976	UniRef:UniRef50_A0A413B7M7
contig_1	cds	323537	323902	-	LGJFBO_00293	114.0	5.6e-32	0.992	0.945	0.542	UniRef:UniRef50_Q8AAQ7
contig_1	cds	323929	324138	-	LGJFBO_00294	93.2	4.0e-25	0.971	0.882	0.701	UniRef:UniRef50_W0ERJ5
contig_1	cds	324531	325814	-	LGJFBO_00295	481.0	1.5e-166	0.958	0.874	0.611	UniRef:UniRef50_G5HBK4
contig_1	cds	326004	326774	+	LGJFBO_00296	315.0	1.1e-106	0.988	0.830	0.609	UniRef:UniRef50_A0A380YNG1
contig_1	cds	326888	327385	+	LGJFBO_00297	261.0	2.1e-88	1.0	0.855	0.830	UniRef:UniRef50_G1W9R3
contig_1	cds	327486	330158	-	LGJFBO_00298	1400.0	0.0	0.976	0.946	0.750	UniRef:UniRef50_I9FFY9
contig_1	cds	330889	331707	+	LGJFBO_00299	292.0	1.7e-97	1.070	1.0	0.574	UniRef:UniRef50_A0A239AB04
contig_1	cds	331728	333284	+	LGJFBO_00300	-	-	-	-	-	-
contig_1	cds	333313	333921	+	LGJFBO_00301	357.0	4.3e-125	0.970	0.879	0.903	UniRef:UniRef50_A6KXG9
contig_1	cds	333949	334860	+	LGJFBO_00302	397.0	3.2e-137	0.944	0.810	0.678	UniRef:UniRef50_A1S9N7
contig_1	cds	334872	336302	+	LGJFBO_00303	483.0	8.8e-166	0.914	0.806	0.572	UniRef:UniRef50_W7QB01
contig_1	cds	336369	337475	+	LGJFBO_00304	743.0	2.8e-272	1.0	0.951	0.962	UniRef:UniRef50_F9Z6K7
contig_1	cds	337491	338453	+	LGJFBO_00305	486.0	2.0e-172	0.950	0.871	0.753	UniRef:UniRef50_Q8AAP7
contig_1	cds	338655	339776	-	LGJFBO_00306	441.0	1.4e-152	1.097	1.007	0.623	UniRef:UniRef50_A0A1Y4I4P6
contig_1	cds	339790	340593	-	LGJFBO_00307	390.0	1.8e-136	0.944	0.894	0.734	UniRef:UniRef50_A0A412XL03
contig_1	cds	340644	342866	-	LGJFBO_00308	848.0	7.3e-302	1.009	1.005	0.628	UniRef:UniRef50_Q64VQ3
contig_1	cds	342877	343671	-	LGJFBO_00309	524.0	1.6e-189	1.0	1.0	0.943	UniRef:UniRef50_I8XNF1
contig_1	cds	344192	345334	+	LGJFBO_00310	483.0	6.3e-169	1.0	0.922	0.624	UniRef:UniRef50_I9S9G8
contig_1	cds	346057	347304	+	LGJFBO_00311	781.0	4.5e-286	0.998	0.974	0.920	UniRef:UniRef50_E6SNP8
contig_1	cds	347315	348391	+	LGJFBO_00312	-	-	-	-	-	-
contig_1	cds	348482	349210	+	LGJFBO_00313	367.0	1.3e-127	0.988	0.848	0.749	UniRef:UniRef50_A0A412XL03
contig_1	cds	349271	350389	+	LGJFBO_00314	451.0	7.5e-157	1.097	1.005	0.637	UniRef:UniRef50_A0A1Y4I4P6
contig_1	cds	350511	350927	+	LGJFBO_00315	183.0	1.9e-58	1.0	0.802	0.659	UniRef:UniRef50_A0A4Y8KZ69
contig_1	cds	350963	351517	+	LGJFBO_00316	239.0	8.4e-79	0.984	0.804	0.641	UniRef:UniRef50_Q7MT07
contig_1	cds	351651	352868	-	LGJFBO_00317	542.0	6.3e-192	0.998	0.983	0.646	UniRef:UniRef50_I9BL08
contig_1	cds	353015	353128	+	LGJFBO_00318	-	-	-	-	-	-
contig_1	cds	353178	355226	+	LGJFBO_00319	353.0	3.9e-110	0.913	0.868	0.817	UniRef:UniRef50_U6RLX4
contig_1	cds	355307	357247	+	LGJFBO_00320	1048.0	0.0	1.002	0.922	0.774	UniRef:UniRef50_Q8AAP2
contig_1	cds	357324	357977	+	LGJFBO_00321	260.0	1.6e-86	0.899	0.844	0.708	UniRef:UniRef50_A0A1F1DQD2
contig_1	cds	358043	358240	+	LGJFBO_00322	79.7	6.0e-20	0.954	0.912	0.677	UniRef:UniRef50_F9D655
contig_1	cds	358341	358691	+	LGJFBO_00323	192.0	3.4e-63	0.853	1.0	0.980	UniRef:UniRef50_A0A015U8P2
contig_1	ncRNA	358862	359038	+	LGJFBO_00324	200.0	7.7e-31	-	-	-	RFAM:RF01693
contig_1	cds	359116	359904	+	LGJFBO_00325	298.0	9.8e-100	0.969	0.861	0.524	UniRef:UniRef50_A0A401LSX5
contig_1	cds	359970	360539	-	LGJFBO_00326	272.0	2.7e-92	1.0	0.990	0.725	UniRef:UniRef50_I0TEI7
contig_1	cds	360626	361933	-	LGJFBO_00327	489.0	6.2e-170	0.991	0.923	0.550	UniRef:UniRef50_A0A2Z6AXL5
contig_1	cds	362035	362619	-	LGJFBO_00328	235.0	2.0e-77	0.985	0.893	0.597	UniRef:UniRef50_B0VHU4
contig_1	cds	362623	364215	-	LGJFBO_00329	641.0	4.1e-227	0.998	0.985	0.609	UniRef:UniRef50_B0VHU5
contig_1	cds	364299	365336	-	LGJFBO_00330	528.0	5.0e-188	1.003	0.923	0.740	UniRef:UniRef50_A0A380YIV5
contig_1	cds	365497	366372	-	LGJFBO_00331	398.0	8.4e-139	1.003	1.0	0.668	UniRef:UniRef50_I9KKG2
contig_1	tRNA	366525	366597	-	LGJFBO_00332	74.9	-	-	-	-	-
contig_1	cds	366796	368700	+	LGJFBO_00333	660.0	9.8e-231	1.002	0.937	0.551	UniRef:UniRef50_A0A0K6BTF9
contig_1	cds	368815	371364	+	LGJFBO_00334	1050.0	0.0	1.0	1.044	0.630	UniRef:UniRef50_F8X126
contig_1	cds	371364	372482	+	LGJFBO_00335	485.0	1.3e-170	0.989	0.968	0.701	UniRef:UniRef50_S3YG04
contig_1	cds	372458	372991	+	LGJFBO_00336	299.0	3.1e-103	0.955	0.909	0.852	UniRef:UniRef50_I9SAG6
contig_1	cds	372988	373452	+	LGJFBO_00337	283.0	1.8e-97	0.994	0.895	0.882	UniRef:UniRef50_E6SN87
contig_1	cds	373449	374657	-	LGJFBO_00338	650.0	3.6e-234	0.998	0.899	0.778	UniRef:UniRef50_U6RNA7
contig_1	cds	374956	375873	+	LGJFBO_00339	577.0	9.5e-209	0.997	0.891	0.905	UniRef:UniRef50_A0A380YLY0
contig_1	cds	375897	377081	+	LGJFBO_00340	-	-	-	-	-	-
contig_1	cds	377097	378335	+	LGJFBO_00341	513.0	4.8e-180	1.010	0.956	0.594	UniRef:UniRef50_U6RDF2
contig_1	cds	378348	378794	+	LGJFBO_00342	253.0	5.7e-86	1.0	0.914	0.811	UniRef:UniRef50_E6SN81
contig_1	cds	379254	382583	+	LGJFBO_00343	1307.0	0.0	1.007	0.896	0.582	UniRef:UniRef50_F7LNX0
contig_1	cds	382605	384173	+	LGJFBO_00344	716.0	1.1e-256	1.004	0.991	0.674	UniRef:UniRef50_A0A0F5JIX2
contig_1	cds	384735	388058	+	LGJFBO_00345	1242.0	0.0	1.012	0.899	0.578	UniRef:UniRef50_F7LNX0
contig_1	cds	388077	389639	+	LGJFBO_00346	597.0	4.3e-210	1.015	0.998	0.585	UniRef:UniRef50_A0A0F5JIX2
contig_1	cds	389847	391418	-	LGJFBO_00347	669.0	2.0e-238	1.004	0.991	0.642	UniRef:UniRef50_I9IVV8
contig_1	cds	391446	394715	-	LGJFBO_00348	1434.0	0.0	1.0	0.969	0.651	UniRef:UniRef50_G1VFS2
contig_1	cds	395466	398636	+	LGJFBO_00349	1122.0	0.0	0.994	0.904	0.533	UniRef:UniRef50_A0A5M8QCA4
contig_1	cds	398648	400663	+	LGJFBO_00350	822.0	7.2e-294	1.018	0.997	0.577	UniRef:UniRef50_K5YYR0
contig_1	cds	401174	402808	+	LGJFBO_00351	722.0	4.8e-258	0.989	0.937	0.654	UniRef:UniRef50_P31206
contig_1	cds	402841	404853	+	LGJFBO_00352	1013.0	0.0	0.952	0.862	0.730	UniRef:UniRef50_A0A449I1K0
contig_1	cds	404895	405536	+	LGJFBO_00353	361.0	4.0e-126	1.0	0.810	0.826	UniRef:UniRef50_A0A174J845
contig_1	cds	405533	407605	+	LGJFBO_00354	1007.0	0.0	0.997	0.855	0.683	UniRef:UniRef50_L1NI92
contig_1	cds	407627	410197	+	LGJFBO_00355	1364.0	0.0	0.992	0.938	0.741	UniRef:UniRef50_A0A174IVN6
contig_1	cds	410217	412541	+	LGJFBO_00356	1107.0	0.0	1.001	0.963	0.675	UniRef:UniRef50_A0A174QBH8
contig_1	cds	412552	413766	+	LGJFBO_00357	488.0	8.5e-171	0.983	0.961	0.605	UniRef:UniRef50_A0A2M9V361
contig_1	cds	413834	415906	+	LGJFBO_00358	1052.0	0.0	1.007	0.990	0.741	UniRef:UniRef50_E1WUA9
contig_1	cds	415969	418218	+	LGJFBO_00359	1013.0	0.0	0.965	0.906	0.656	UniRef:UniRef50_F9D252
contig_1	cds	418232	420733	+	LGJFBO_00360	1404.0	0.0	0.987	0.910	0.799	UniRef:UniRef50_A0A8E2D6S4
contig_1	cds	420829	423573	+	LGJFBO_00361	1320.0	0.0	0.961	0.938	0.721	UniRef:UniRef50_R6ZU62
contig_1	cds	423589	425220	+	LGJFBO_00362	828.0	1.5e-299	0.991	0.889	0.740	UniRef:UniRef50_K9E7G5
contig_1	cds	425956	427140	-	LGJFBO_00363	460.0	5.4e-160	1.043	1.015	0.662	UniRef:UniRef50_Q9XCA6
contig_1	cds	427191	427820	-	LGJFBO_00364	365.0	2.7e-128	1.0	0.889	0.947	UniRef:UniRef50_Q7MU00
contig_1	cds	428013	429626	+	LGJFBO_00365	803.0	3.3e-290	1.002	0.949	0.742	UniRef:UniRef50_G1W9U2
contig_1	cds	429823	430386	+	LGJFBO_00366	215.0	9.4e-70	0.979	0.888	0.590	UniRef:UniRef50_A0A174ULT3
contig_1	cds	430383	430805	+	LGJFBO_00367	186.0	4.5e-60	1.0	1.0	0.679	UniRef:UniRef50_Q64VI3
contig_1	cds	430826	431893	+	LGJFBO_00368	605.0	9.6e-219	1.0	0.994	0.800	UniRef:UniRef50_Q64VI2
contig_1	cds	432032	433078	-	LGJFBO_00369	490.0	3.2e-173	1.006	0.959	0.706	UniRef:UniRef50_A0A401LSL6
contig_1	cds	433183	434034	+	LGJFBO_00370	429.0	1.9e-150	1.226	1.006	0.677	UniRef:UniRef50_I9HPB4
contig_1	cds	434280	435446	-	LGJFBO_00371	507.0	9.9e-179	0.959	0.935	0.664	UniRef:UniRef50_E1WUD5
contig_1	cds	435452	437581	-	LGJFBO_00372	1308.0	0.0	1.010	1.0	0.971	UniRef:UniRef50_Q64VG5
contig_1	cds	437592	438197	-	LGJFBO_00373	398.0	1.5e-141	0.995	0.935	0.960	UniRef:UniRef50_I9KG22
contig_1	cds	438281	439132	-	LGJFBO_00374	430.0	2.3e-151	0.996	0.925	0.798	UniRef:UniRef50_Q64VG3
contig_1	cds	440788	442002	+	LGJFBO_00375	706.0	1.9e-256	1.0	0.916	0.876	UniRef:UniRef50_I9VSZ1
contig_1	cds	442152	442304	-	LGJFBO_00376	-	-	-	-	-	-
contig_1	cds	442626	443192	+	LGJFBO_00377	351.0	4.8e-123	1.0	0.839	0.856	UniRef:UniRef50_I9KG35
contig_1	cds	443443	444783	-	LGJFBO_00378	407.0	2.5e-137	0.996	0.967	0.646	UniRef:UniRef50_A0A3A5YZ46
contig_1	cds	444805	445020	-	LGJFBO_00379	141.0	2.2e-44	1.0	1.0	1.0	UniRef:UniRef50_A0A1M4XI43
contig_1	cds	445013	445414	-	LGJFBO_00380	-	-	-	-	-	-
contig_1	cds	445795	447102	-	LGJFBO_00381	524.0	5.2e-183	1.0	0.861	0.618	UniRef:UniRef50_U6RH05
contig_1	cds	447369	448340	-	LGJFBO_00382	365.0	8.5e-125	0.895	0.906	0.619	UniRef:UniRef50_A0A401LX30
contig_1	cds	448592	449833	-	LGJFBO_00383	595.0	2.1e-212	0.947	0.918	0.726	UniRef:UniRef50_E0NRX3
contig_1	cds	450111	450494	-	LGJFBO_00384	169.0	9.0e-54	1.0	1.0	0.669	UniRef:UniRef50_A0A8E1UQ97
contig_1	cds	450507	451727	-	LGJFBO_00385	473.0	2.4e-164	0.978	0.932	0.564	UniRef:UniRef50_U6RH02
contig_1	cds	452022	453080	+	LGJFBO_00386	601.0	9.3e-217	1.0	0.951	0.861	UniRef:UniRef50_Q64VE8
contig_1	cds	453085	454221	+	LGJFBO_00387	692.0	3.9e-252	1.0	1.0	0.913	UniRef:UniRef50_A0A0E2ASE9
contig_1	cds	454456	456105	+	LGJFBO_00388	928.0	0.0	1.002	1.0	0.865	UniRef:UniRef50_Q64VE6
contig_1	cds	456202	457125	+	LGJFBO_00389	350.0	3.0e-119	1.049	1.0	0.534	UniRef:UniRef50_A0A401LTA8
contig_1	cds	457152	458723	+	LGJFBO_00390	560.0	1.7e-194	1.029	0.936	0.537	UniRef:UniRef50_Q64VE4
contig_1	cds	458802	459854	+	LGJFBO_00391	576.0	7.6e-207	1.009	0.946	0.827	UniRef:UniRef50_Q5LEA0
contig_1	cds	459883	460851	+	LGJFBO_00392	499.0	9.0e-178	1.012	1.0	0.773	UniRef:UniRef50_E1WUT9
contig_1	cds	460896	461849	+	LGJFBO_00393	540.0	3.9e-194	1.003	0.972	0.849	UniRef:UniRef50_Q64VE1
contig_1	cds	461877	462815	+	LGJFBO_00394	392.0	6.3e-136	1.010	0.991	0.657	UniRef:UniRef50_Q64VE0
contig_1	cds	462832	463833	+	LGJFBO_00395	572.0	3.1e-206	1.003	1.0	0.877	UniRef:UniRef50_E1WUU2
contig_1	cds	463837	464820	+	LGJFBO_00396	645.0	1.5e-235	1.0	1.0	1.0	UniRef:UniRef50_Q5LE95
contig_1	cds	464845	465840	+	LGJFBO_00397	563.0	9.1e-203	1.006	0.997	0.859	UniRef:UniRef50_Q64VD7
contig_1	cds	465854	466918	+	LGJFBO_00398	640.0	3.7e-232	1.006	0.970	0.924	UniRef:UniRef50_Q64VD6
contig_1	cds	466934	467860	+	LGJFBO_00399	546.0	5.3e-197	1.006	1.0	0.906	UniRef:UniRef50_Q64VD5
contig_1	cds	467879	469450	+	LGJFBO_00400	481.0	6.2e-164	0.996	0.958	0.530	UniRef:UniRef50_Q64VD4
contig_1	cds	469494	470564	+	LGJFBO_00401	655.0	1.6e-238	1.006	1.0	0.888	UniRef:UniRef50_Q64VD3
contig_1	cds	470561	471517	+	LGJFBO_00402	599.0	2.0e-217	1.0	1.0	0.940	UniRef:UniRef50_Q64VD2
contig_1	cds	471501	473090	+	LGJFBO_00403	972.0	0.0	1.002	0.974	0.936	UniRef:UniRef50_Q64VD4
contig_1	cds	473103	474038	+	LGJFBO_00404	510.0	2.5e-182	1.013	0.987	0.832	UniRef:UniRef50_Q64VD0
contig_1	cds	474126	475310	+	LGJFBO_00405	719.0	1.4e-262	1.0	1.0	0.931	UniRef:UniRef50_Q64VC9
contig_1	cds	475382	477430	+	LGJFBO_00406	1295.0	0.0	0.965	0.988	0.945	UniRef:UniRef50_Q64VC8
contig_1	cds	477450	477818	+	LGJFBO_00407	181.0	1.3e-58	1.0	0.976	0.721	UniRef:UniRef50_I9VSU7
contig_1	cds	477937	478944	+	LGJFBO_00408	-	-	-	-	-	-
contig_1	cds	479090	481213	-	LGJFBO_00409	905.0	0.0	0.987	0.901	0.655	UniRef:UniRef50_A0A1M5JHZ8
contig_1	cds	481329	483242	+	LGJFBO_00410	1171.0	0.0	0.995	0.959	0.915	UniRef:UniRef50_A0A069D5H7
contig_1	cds	483339	485078	+	LGJFBO_00411	750.0	2.3e-268	1.007	0.995	0.624	UniRef:UniRef50_A0A0P0M2X6
contig_1	cds	485085	485552	+	LGJFBO_00412	186.0	2.5e-59	0.923	0.817	0.650	UniRef:UniRef50_U6RJR4
contig_1	cds	485597	485935	+	LGJFBO_00413	117.0	1.3e-33	0.938	0.890	0.610	UniRef:UniRef50_I9HPB9
contig_1	cds	486004	488295	+	LGJFBO_00414	1149.0	0.0	0.971	0.913	0.753	UniRef:UniRef50_U6RER1
contig_1	cds	488466	489227	+	LGJFBO_00415	335.0	2.2e-114	1.0	0.814	0.609	UniRef:UniRef50_A0A380YMY8
contig_1	cds	489403	489987	-	LGJFBO_00416	260.0	5.6e-87	0.974	0.836	0.677	UniRef:UniRef50_Q8A8D3
contig_1	tRNA	490262	490348	+	LGJFBO_00417	77.9	-	-	-	-	-
contig_1	tRNA	490427	490498	+	LGJFBO_00418	57.8	-	-	-	-	-
contig_1	cds	490557	491915	+	LGJFBO_00419	658.0	3.2e-235	0.996	0.867	0.782	UniRef:UniRef50_A0A173UXA9
contig_1	cds	491916	492818	-	LGJFBO_00420	392.0	4.4e-136	0.970	0.936	0.601	UniRef:UniRef50_A0A1F0I2I0
contig_1	cds	492831	493535	-	LGJFBO_00421	392.0	3.0e-138	1.004	0.929	0.762	UniRef:UniRef50_G5GAZ1
contig_1	cds	493541	495895	-	LGJFBO_00422	1141.0	0.0	0.999	0.965	0.701	UniRef:UniRef50_G5GAZ0
contig_1	cds	495924	496559	-	LGJFBO_00423	258.0	8.1e-86	0.957	0.863	0.629	UniRef:UniRef50_I0TDV9
contig_1	cds	496578	496718	+	LGJFBO_00424	-	-	-	-	-	-
contig_1	cds	496722	497216	-	LGJFBO_00425	315.0	2.4e-110	1.0	1.0	1.0	UniRef:UniRef50_E6SP55
contig_1	cds	497274	498674	-	LGJFBO_00426	474.0	4.2e-163	1.024	1.004	0.514	UniRef:UniRef50_A0A0I9SCL1
contig_1	cds	498892	501663	-	LGJFBO_00427	1061.0	0.0	0.996	0.946	0.582	UniRef:UniRef50_A0A413JVV7
contig_1	cds	502143	502589	+	LGJFBO_00428	203.0	2.5e-66	1.0	0.980	0.649	UniRef:UniRef50_A0A1C7H0M8
