#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	162874	163200	-	LLMDKN_000364	12.7	6.7		
contig_1	163402	163791	-	LLMDKN_000365	15.4	9.8		
contig_1	163802	163996	-	LLMDKN_000366	7.2	4.6		
contig_1	165001	165099	-	LLMDKN_000367	4.0	9.6		
contig_1	165143	165289	-	LLMDKN_000368	5.6	4.4		
contig_1	165340	165513	-	LLMDKN_000369	6.3	4.1		
contig_1	165828	166034	-	LLMDKN_000370	7.7	7.8		
contig_1	166592	166942	+	LLMDKN_000371	13.5	10.5		
contig_1	167603	167731	-	LLMDKN_000372	4.8	9.8		
contig_1	168657	168755	-	LLMDKN_000373	3.7	4.9		
contig_1	168755	168880	-	LLMDKN_000374	4.8	5.0		
contig_1	169021	169179	-	LLMDKN_000375	6.0	8.0	PF01041.23|DegT_DnrJ_EryC1	PFAM:PF01041.23
contig_1	169158	169442	-	LLMDKN_000376	10.1	8.6	PF01041.23|DegT_DnrJ_EryC1	PFAM:PF01041.23
contig_1	169408	169701	-	LLMDKN_000377	10.6	4.5	PF01041.23|DegT_DnrJ_EryC1	PFAM:PF01041.23
contig_1	169857	170129	-	LLMDKN_000378	10.1	6.0		
contig_1	170292	170474	-	LLMDKN_000379	6.9	4.1		
contig_1	170525	170674	-	LLMDKN_000380	5.6	8.8		
contig_1	170849	171370	-	LLMDKN_000381	19.8	8.9	PF02522.19|Antibiotic_NAT	PFAM:PF02522.19
contig_1	171348	171782	-	LLMDKN_000382	16.1	5.9	PF00106.31|adh_short, PF13561.12|adh_short_C2	PFAM:PF00106.31, PFAM:PF13561.12
contig_1	172080	172289	-	LLMDKN_000383	7.7	4.9	PF00550.31|PP-binding	PFAM:PF00550.31
contig_1	172336	172476	-	LLMDKN_000384	4.9	4.1	PF08541.16|ACP_syn_III_C	PFAM:PF08541.16
contig_1	172591	172893	-	LLMDKN_000385	11.1	5.0		
contig_1	172886	173356	-	LLMDKN_000386	17.7	6.4		
contig_1	173684	174037	-	LLMDKN_000388	13.8	5.4		
contig_1	174575	174754	+	LLMDKN_000389	7.0	9.6		
contig_1	174714	175163	-	LLMDKN_000390	17.1	4.5		
contig_1	175450	175680	-	LLMDKN_000391	8.5	4.1		
contig_1	175652	175921	-	LLMDKN_000392	10.2	6.3		
contig_1	175977	176339	-	LLMDKN_000393	14.0	9.3		
contig_1	176593	176781	-	LLMDKN_000394	7.1	6.2	PF05523.17|FdtA	PFAM:PF05523.17
contig_1	177288	177437	-	LLMDKN_000396	5.7	6.1		
contig_1	177434	177811	-	LLMDKN_000397	14.2	6.1		
contig_1	178221	178424	-	LLMDKN_000399	7.9	4.5		
contig_1	178417	178701	-	LLMDKN_000400	10.4	4.5		
contig_1	178705	179073	-	LLMDKN_000401	13.7	5.7		
contig_1	179732	180088	+	LLMDKN_000402	13.6	9.6		SO:0001217, UniRef:UniRef50_E1WUX6
contig_1	180242	180373	+	LLMDKN_000403	5.3	6.2		
contig_1	180346	180498	+	LLMDKN_000404	5.8	8.0		
contig_1	180489	180632	+	LLMDKN_000405	5.2	5.0		
contig_1	180638	180880	+	LLMDKN_000406	9.1	4.7	PF14297.12|Lin1244_N	PFAM:PF14297.12
contig_1	180999	181370	+	LLMDKN_000407	13.9	5.2		
contig_1	181718	181972	-	LLMDKN_000408	9.8	6.1		
contig_1	182067	182426	+	LLMDKN_000409	13.1	6.8		
contig_1	182469	182654	-	LLMDKN_000410	7.0	4.8		
contig_1	182694	183014	-	LLMDKN_000411	12.1	9.9		
contig_1	183992	184300	-	LLMDKN_000413	12.2	7.0		
contig_1	184670	184927	+	LLMDKN_000414	9.6	8.5		
contig_1	184920	185426	+	LLMDKN_000415	19.0	9.0		
contig_1	185901	186221	+	LLMDKN_000416	12.4	9.7		
contig_1	186446	186820	+	LLMDKN_000417	13.9	8.7		
contig_1	186760	187239	+	LLMDKN_000418	18.2	4.8	PF23562.2|AMP-binding_C_3	PFAM:PF23562.2
contig_1	187340	188035	+	LLMDKN_000419	24.1	9.6		
contig_1	188137	188499	+	LLMDKN_000420	13.5	9.6		
contig_1	188571	188888	-	LLMDKN_000421	11.8	8.8		
contig_1	188953	189471	-	LLMDKN_000422	20.5	8.7		
contig_1	189420	190367	-	LLMDKN_000423	36.8	9.2		
contig_1	190611	190958	-	LLMDKN_000424	12.8	4.5		
contig_1	190976	191470	-	LLMDKN_000425	18.5	9.0	PF02080.26|TrkA_C	PFAM:PF02080.26
contig_1	191479	191604	-	LLMDKN_000426	4.8	9.8		
contig_1	191632	192090	-	LLMDKN_000427	16.1	7.7		
contig_1	192099	192275	-	LLMDKN_000428	6.5	5.2		
contig_1	192361	192528	-	LLMDKN_000429	6.5	9.9		
contig_1	192562	192756	-	LLMDKN_000430	6.9	5.5		
contig_1	192756	192917	-	LLMDKN_000431	5.9	8.7		
contig_1	193012	193224	-	LLMDKN_000432	7.9	10.4		
contig_1	193238	193630	-	LLMDKN_000433	14.2	6.0		
contig_1	193880	194026	-	LLMDKN_000434	5.9	4.4		
contig_1	194040	194273	-	LLMDKN_000435	8.9	4.1		
contig_1	194755	195531	+	LLMDKN_000436	29.1	9.4		
contig_1	195620	196204	+	LLMDKN_000437	22.0	9.6		
contig_1	196314	196667	+	LLMDKN_000438	13.4	8.0		
contig_1	196646	197092	+	LLMDKN_000439	16.8	10.4		
contig_1	198140	198691	+	LLMDKN_000440	20.9	5.3		
contig_1	198872	199150	+	LLMDKN_000441	10.7	7.7		
contig_1	199250	199417	+	LLMDKN_000442	5.9	7.8		
contig_1	199368	199595	+	LLMDKN_000443	7.9	5.6		
contig_1	199867	200256	+	LLMDKN_000444	14.5	8.5		
contig_1	200229	200501	+	LLMDKN_000445	10.3	6.1		
contig_1	200839	201288	+	LLMDKN_000446	16.1	7.9	PF07715.20|Plug	PFAM:PF07715.20
contig_1	201285	201524	+	LLMDKN_000447	9.3	4.9		
contig_1	201548	201850	+	LLMDKN_000448	11.3	5.4		
contig_1	201835	202311	+	LLMDKN_000449	18.8	9.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	202280	202840	+	LLMDKN_000450	21.4	9.5	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	203686	203931	+	LLMDKN_000452	9.1	6.8		
contig_1	203889	204467	+	LLMDKN_000453	22.3	7.7		
contig_1	204514	204822	-	LLMDKN_000454	11.0	9.9		
contig_1	204957	205181	-	LLMDKN_000455	8.0	8.5		
contig_1	205192	205518	-	LLMDKN_000456	11.8	4.6		
contig_1	205686	205874	-	LLMDKN_000457	7.3	8.2		
contig_1	207207	207326	-	LLMDKN_000461	4.8	5.8		
contig_1	208144	208497	-	LLMDKN_000463	13.6	9.1		
contig_1	208443	208709	-	LLMDKN_000464	10.1	10.6		
contig_1	208726	209205	-	LLMDKN_000465	18.5	7.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	209353	210009	-	LLMDKN_000466	24.3	8.5	PF07715.20|Plug	PFAM:PF07715.20
contig_1	210014	210127	-	LLMDKN_000467	4.1	4.7		
contig_1	210198	210419	-	LLMDKN_000468	7.9	7.9	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	210980	211483	-	LLMDKN_000470	18.7	9.4		
contig_1	211483	211923	-	LLMDKN_000471	16.8	7.8	PF02872.23|5_nucleotid_C	PFAM:PF02872.23
contig_1	211950	212255	-	LLMDKN_000472	11.5	9.0		
contig_1	212295	212624	-	LLMDKN_000473	12.3	5.9		
contig_1	212603	213070	-	LLMDKN_000474	17.8	7.6	PF00149.33|Metallophos	PFAM:PF00149.33
contig_1	213129	213398	-	LLMDKN_000475	10.3	9.5	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_1	213543	213968	-	LLMDKN_000476	16.1	5.1	PF00512.31|HisKA	PFAM:PF00512.31
contig_1	213956	214222	-	LLMDKN_000477	9.6	5.4		
contig_1	214222	214506	-	LLMDKN_000478	10.7	6.8		
contig_1	214451	214657	-	LLMDKN_000479	7.7	4.5		
contig_1	214982	215107	-	LLMDKN_000480	4.8	7.9		
contig_1	215217	215648	+	LLMDKN_000481	16.2	8.8	PF09371.15|Tex_N	PFAM:PF09371.15
contig_1	215822	216148	-	LLMDKN_000482	11.9	9.9		
contig_1	216298	216588	+	LLMDKN_000483	10.8	6.1	PF14639.11|YqgF, PF16921.10|Tex_YqgF	PFAM:PF14639.11, PFAM:PF16921.10
contig_1	216794	217039	+	LLMDKN_000484	9.0	7.8	PF17674.7|HHH_9	PFAM:PF17674.7
contig_1	217051	217341	+	LLMDKN_000485	11.1	8.2	PF00575.29|S1	PFAM:PF00575.29
contig_1	217555	217767	-	LLMDKN_000486	7.7	5.7		
contig_1	217814	217966	-	LLMDKN_000487	5.6	9.6		
contig_1	217936	218502	-	LLMDKN_000488	21.6	5.3	PF17127.10|DUF5106	PFAM:PF17127.10
contig_1	218999	219478	-	LLMDKN_000490	18.2	5.3		
contig_1	219508	219801	-	LLMDKN_000491	10.8	7.9		
contig_1	219785	220078	-	LLMDKN_000492	10.8	5.2		
contig_1	220021	220320	-	LLMDKN_000493	10.9	9.0		
contig_1	220409	220726	-	LLMDKN_000494	11.1	5.7		
contig_1	220690	221043	-	LLMDKN_000495	13.8	9.9		
contig_1	221115	221438	-	LLMDKN_000496	11.5	6.6		
contig_1	221389	222063	-	LLMDKN_000497	25.0	8.7		
contig_1	222191	222304	-	LLMDKN_000498	3.9	7.9		
contig_1	223342	224073	-	LLMDKN_000500	26.3	9.8		
contig_1	224330	224671	-	LLMDKN_000501	12.3	9.0		
contig_1	224914	225165	-	LLMDKN_000502	9.1	4.1		
contig_1	225155	225301	-	LLMDKN_000503	5.0	5.4		
contig_1	225291	225842	-	LLMDKN_000504	20.1	6.1		
contig_1	225924	226400	-	LLMDKN_000505	17.4	5.2		
contig_1	226525	226944	-	LLMDKN_000506	15.3	4.6		
contig_1	227354	227887	-	LLMDKN_000507	18.9	9.9		
contig_1	228006	228335	-	LLMDKN_000508	11.4	5.3		
contig_1	228332	228559	-	LLMDKN_000509	8.5	4.5		
contig_1	228673	229233	-	LLMDKN_000510	19.9	8.4		
contig_1	229294	229503	-	LLMDKN_000511	7.6	4.7		
contig_1	229519	229674	-	LLMDKN_000512	5.4	4.1		
contig_1	229674	229889	-	LLMDKN_000513	7.9	5.7		
contig_1	229840	230361	-	LLMDKN_000514	19.5	4.8		
contig_1	230345	230575	-	LLMDKN_000515	8.3	4.7		
contig_1	230674	230853	-	LLMDKN_000516	6.5	8.1		
contig_1	230850	231404	-	LLMDKN_000517	20.9	5.1		
contig_1	231359	231538	-	LLMDKN_000518	6.6	10.2		
contig_1	231619	231939	-	LLMDKN_000519	11.6	4.8		
contig_1	231989	232603	-	LLMDKN_000520	22.8	4.9		
contig_1	232607	232801	-	LLMDKN_000521	6.9	5.0		
contig_1	233291	233554	-	LLMDKN_000522	9.6	5.4		
contig_1	233622	234158	-	LLMDKN_000523	19.2	6.7		
contig_1	234131	234310	-	LLMDKN_000524	6.9	10.0		
contig_1	234307	234558	-	LLMDKN_000525	8.9	5.2		
contig_1	234586	234867	-	LLMDKN_000526	9.8	4.1		
contig_1	234849	235085	-	LLMDKN_000527	8.5	9.9		
contig_1	235107	235562	-	LLMDKN_000528	16.4	5.2		
contig_1	235583	235780	-	LLMDKN_000529	7.2	4.4		
contig_1	235780	236556	-	LLMDKN_000530	28.2	5.3		
contig_1	236691	236879	-	LLMDKN_000531	7.3	9.3		
contig_1	237099	237488	-	LLMDKN_000532	14.4	4.7		
contig_1	237464	237661	-	LLMDKN_000533	7.3	7.9		
contig_1	237804	238175	-	LLMDKN_000534	13.4	4.8		
contig_1	238172	238498	-	LLMDKN_000535	12.1	4.4		
contig_1	238545	238994	-	LLMDKN_000536	16.0	5.0		
contig_1	238945	239283	-	LLMDKN_000537	12.1	6.2	PF06321.17|P_gingi_FimA	PFAM:PF06321.17
contig_1	239310	239561	-	LLMDKN_000538	9.6	8.7		
contig_1	239608	239883	-	LLMDKN_000539	9.9	8.8		
contig_1	239880	240194	-	LLMDKN_000540	12.3	4.6		
contig_1	240328	240762	-	LLMDKN_000541	16.0	4.8		
contig_1	240782	240910	-	LLMDKN_000542	4.6	7.9		
contig_1	240897	241094	-	LLMDKN_000543	7.1	6.2		
contig_1	241088	241399	-	LLMDKN_000544	11.4	9.2		
contig_1	241557	241913	-	LLMDKN_000545	12.8	4.7		
contig_1	242211	242372	-	LLMDKN_000546	5.9	8.9		
contig_1	242380	242547	-	LLMDKN_000547	6.8	11.4		
contig_1	242557	242952	-	LLMDKN_000548	14.7	6.8		
contig_1	243208	243339	-	LLMDKN_000549	5.0	6.0		
contig_1	243439	244146	-	LLMDKN_000550	27.3	4.9		
contig_1	244697	245224	+	LLMDKN_000551	19.9	9.7	PF17293.8|Arm-DNA-bind_5	PFAM:PF17293.8
contig_1	245392	245508	+	LLMDKN_000552	4.4	4.4		
contig_1	245528	245689	+	LLMDKN_000553	6.4	9.0		
contig_1	245689	245919	+	LLMDKN_000554	8.3	8.7		
contig_1	246344	246472	-	LLMDKN_000556	5.1	9.7		
contig_1	246636	246806	+	LLMDKN_000557	6.7	11.3		
contig_1	246924	247199	+	LLMDKN_000558	10.6	5.7		
contig_1	247168	247407	+	LLMDKN_000559	9.1	5.8		
contig_1	247382	247834	+	LLMDKN_000560	17.7	8.9		
contig_1	248800	249123	-	LLMDKN_000562	11.5	8.7		
contig_1	249662	249844	+	LLMDKN_000563	6.8	10.5		
contig_1	250035	250616	+	LLMDKN_000564	22.8	9.2		
contig_1	251034	251402	+	LLMDKN_000565	14.1	8.7		
contig_1	251399	251689	+	LLMDKN_000566	11.7	4.9		
contig_1	251744	252232	+	LLMDKN_000567	18.3	4.8	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12
contig_1	252234	252395	+	LLMDKN_000568	6.0	6.0		
contig_1	252598	252966	+	LLMDKN_000569	14.0	7.6	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8, PF13414.12|TPR_11, PF13431.12|TPR_17	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13414.12, PFAM:PF13431.12
contig_1	253230	253541	-	LLMDKN_000570	11.7	8.7		
contig_1	253581	253781	-	LLMDKN_000571	7.1	9.4		
contig_1	254119	254271	+	LLMDKN_000572	6.3	9.8		
contig_1	254421	255047	-	LLMDKN_000573	24.7	9.6		
contig_1	255155	255400	-	LLMDKN_000574	9.1	5.0	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_1	255397	255633	-	LLMDKN_000575	9.4	10.6	PF17293.8|Arm-DNA-bind_5	PFAM:PF17293.8
contig_1	257129	257548	+	LLMDKN_000576	16.4	9.5		
contig_1	257500	258099	+	LLMDKN_000577	22.8	10.0		
contig_1	258245	258511	+	LLMDKN_000578	10.0	5.1		
contig_1	258878	259276	+	LLMDKN_000579	14.7	9.6		
contig_1	259297	259572	+	LLMDKN_000580	10.5	9.2		
contig_1	259603	260286	+	LLMDKN_000581	26.3	9.8		
contig_1	260273	260563	+	LLMDKN_000582	11.2	4.9		
contig_1	260560	260964	+	LLMDKN_000583	15.4	6.6		
contig_1	260987	261226	+	LLMDKN_000584	8.8	9.9		
contig_1	261323	261823	+	LLMDKN_000585	18.5	9.7		
contig_1	262409	262690	-	LLMDKN_000586	10.5	5.5		
contig_1	262719	262961	-	LLMDKN_000587	9.1	8.6		
contig_1	262961	263260	-	LLMDKN_000588	11.0	5.2		
contig_1	263365	263649	+	LLMDKN_000589	10.7	9.7		
contig_1	263615	263773	+	LLMDKN_000590	6.0	9.1		
contig_1	263792	264049	+	LLMDKN_000591	9.6	5.8		
contig_1	264100	264396	+	LLMDKN_000592	10.8	9.6	PF13306.12|LRR_5	PFAM:PF13306.12
contig_1	264556	264822	-	LLMDKN_000593	10.3	5.3		
contig_1	264768	265301	-	LLMDKN_000594	21.3	6.9		
contig_1	265422	265595	-	LLMDKN_000595	6.3	9.1		
contig_1	265657	266031	-	LLMDKN_000596	13.7	9.1		
contig_1	267944	268213	-	LLMDKN_000599	10.1	4.5		
contig_1	268195	268437	-	LLMDKN_000600	8.7	9.4	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	268713	268928	+	LLMDKN_000601	8.4	4.5		
contig_1	268925	269251	+	LLMDKN_000602	11.9	5.1		
contig_1	269316	269435	+	LLMDKN_000603	4.6	9.4	PF00226.36|DnaJ	PFAM:PF00226.36
contig_1	269536	269841	+	LLMDKN_000604	10.3	10.5		
contig_1	270057	270497	+	LLMDKN_000605	15.9	6.8	PF01556.23|DnaJ_C	PFAM:PF01556.23
contig_1	271276	271638	-	LLMDKN_000606	14.1	9.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	271694	272284	-	LLMDKN_000607	22.4	4.8		
contig_1	272281	272595	-	LLMDKN_000608	12.4	5.7	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_1	272543	272875	-	LLMDKN_000609	12.4	4.4		
contig_1	272891	273391	-	LLMDKN_000610	18.7	9.3		
contig_1	273514	274107	-	LLMDKN_000611	21.9	9.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	274130	274351	+	LLMDKN_000612	8.1	11.4		
contig_1	274427	275362	-	LLMDKN_000613	35.1	8.8	PF07715.20|Plug	PFAM:PF07715.20
contig_1	275316	275456	-	LLMDKN_000614	5.3	8.9		
contig_1	275740	276120	-	LLMDKN_000615	13.5	9.6	PF09134.16|Invasin_D3, PF18565.7|Glyco_hydro2_C5	PFAM:PF09134.16, PFAM:PF18565.7
contig_1	276062	276178	-	LLMDKN_000616	4.4	9.3	PF16355.11|DUF4982	PFAM:PF16355.11
contig_1	276178	277023	-	LLMDKN_000617	32.5	6.0	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_1	277027	277272	-	LLMDKN_000618	9.0	7.8	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_1	277452	277865	-	LLMDKN_000619	15.5	6.4	PF02837.24|Glyco_hydro_2_N	PFAM:PF02837.24
contig_1	277917	278243	-	LLMDKN_000620	12.5	9.3		
contig_1	278257	278424	-	LLMDKN_000621	6.2	10.0	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	278458	278646	-	LLMDKN_000622	7.1	4.5	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	278598	279851	-	LLMDKN_000623	48.1	6.3	PF07971.18|Glyco_hydro_92	PFAM:PF07971.18
contig_1	279851	280462	-	LLMDKN_000624	22.6	6.9	PF17678.7|Glyco_hydro_92N	PFAM:PF17678.7
contig_1	280568	280888	-	LLMDKN_000625	11.7	4.7		
contig_1	280852	281127	-	LLMDKN_000626	10.3	9.0		
contig_1	281263	282096	-	LLMDKN_000627	31.8	5.6	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	282115	282369	-	LLMDKN_000628	9.2	5.6	PF02838.20|Glyco_hydro_20b	PFAM:PF02838.20
contig_1	282403	282621	-	LLMDKN_000629	8.1	9.5		
contig_1	282724	282912	-	LLMDKN_000630	7.1	9.4		
contig_1	282867	283532	-	LLMDKN_000631	23.5	4.8	PF01344.31|Kelch_1, PF13854.12|Kelch_5, PF13964.12|Kelch_6, PF24996.1|NANM	PFAM:PF01344.31, PFAM:PF13854.12, PFAM:PF13964.12, PFAM:PF24996.1
contig_1	283538	283915	-	LLMDKN_000632	13.1	5.3		
contig_1	284021	284770	-	LLMDKN_000633	27.7	5.2	PF00754.31|F5_F8_type_C, PF13287.12|Fn3_assoc, PF13290.12|CHB_HEX_C_1, PF22633.2|F5_F8_type_C_2	PFAM:PF00754.31, PFAM:PF13287.12, PFAM:PF13290.12, PFAM:PF22633.2
contig_1	284855	285154	-	LLMDKN_000634	11.4	7.9	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	285115	285354	-	LLMDKN_000635	8.7	8.3	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	285327	285953	-	LLMDKN_000636	23.8	5.6	PF00728.28|Glyco_hydro_20, PF02838.20|Glyco_hydro_20b	PFAM:PF00728.28, PFAM:PF02838.20
contig_1	285920	286096	-	LLMDKN_000637	7.0	10.2		
contig_1	286344	287255	-	LLMDKN_000638	35.0	8.2	PF17753.7|Ig_mannosidase, PF17786.7|Mannosidase_ig	PFAM:PF17753.7, PFAM:PF17786.7
contig_1	287222	287362	-	LLMDKN_000639	5.4	8.1		
contig_1	287359	287676	-	LLMDKN_000640	12.7	4.7	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_1	287854	288708	-	LLMDKN_000641	32.5	5.5	PF00703.27|Glyco_hydro_2, PF02837.24|Glyco_hydro_2_N, PF22666.2|Glyco_hydro_2_N2	PFAM:PF00703.27, PFAM:PF02837.24, PFAM:PF22666.2
contig_1	288857	289108	-	LLMDKN_000642	9.4	5.7		
contig_1	289122	289382	-	LLMDKN_000643	10.6	11.2		
contig_1	289507	289761	-	LLMDKN_000644	9.5	9.7		
contig_1	289854	290123	-	LLMDKN_000645	10.2	6.7		
contig_1	290176	290634	-	LLMDKN_000646	17.1	6.2	PF13472.12|Lipase_GDSL_2	PFAM:PF13472.12
contig_1	290651	290896	-	LLMDKN_000647	8.9	9.0		
contig_1	290925	291131	-	LLMDKN_000648	8.0	8.9		
contig_1	291218	291397	-	LLMDKN_000649	6.4	9.7		
contig_1	291407	291589	-	LLMDKN_000650	6.8	8.0		
contig_1	291669	292073	-	LLMDKN_000651	15.6	8.6		
contig_1	292238	292411	-	LLMDKN_000652	6.7	5.2		
contig_1	292471	292626	-	LLMDKN_000653	5.7	4.6		
contig_1	292595	292729	-	LLMDKN_000654	5.4	10.2		
contig_1	292693	292902	-	LLMDKN_000655	8.1	6.8	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	292917	293237	-	LLMDKN_000656	12.7	9.4	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_1	293191	293460	-	LLMDKN_000657	10.1	5.8	PF02838.20|Glyco_hydro_20b	PFAM:PF02838.20
contig_1	293648	294052	-	LLMDKN_000658	14.9	8.5		
contig_1	294052	294426	-	LLMDKN_000659	13.8	9.5	PF13088.12|BNR_2, PF13859.12|BNR_3	PFAM:PF13088.12, PFAM:PF13859.12
contig_1	294434	294529	-	LLMDKN_000660	3.2	5.8		
contig_1	294469	294654	-	LLMDKN_000661	6.7	7.7		
contig_1	294651	294911	-	LLMDKN_000662	9.2	8.1	PF14873.11|BNR_assoc_N	PFAM:PF14873.11
contig_1	294904	295170	-	LLMDKN_000663	9.9	6.3	PF14873.11|BNR_assoc_N	PFAM:PF14873.11
contig_1	295854	296108	-	LLMDKN_000664	9.7	4.9		
contig_1	296101	296655	-	LLMDKN_000665	21.5	9.2	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	296652	296828	-	LLMDKN_000666	6.5	9.3		
contig_1	296812	297033	-	LLMDKN_000667	8.4	4.2		
contig_1	297253	297804	-	LLMDKN_000668	20.4	6.1	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_1	297794	298042	-	LLMDKN_000669	8.9	9.8		
contig_1	298163	298423	-	LLMDKN_000670	9.5	5.1		
contig_1	298524	298769	-	LLMDKN_000671	9.3	5.0		
contig_1	298766	299041	-	LLMDKN_000672	10.1	6.5		
contig_1	299224	299526	-	LLMDKN_000673	11.8	7.9		
contig_1	299613	300089	-	LLMDKN_000674	18.5	5.9		
contig_1	300058	300585	-	LLMDKN_000675	18.0	6.7	PF07715.20|Plug	PFAM:PF07715.20
contig_1	300530	300856	-	LLMDKN_000676	11.7	5.1	PF13715.12|CarbopepD_reg_2	PFAM:PF13715.12
contig_1	301056	301259	+	LLMDKN_000677	7.7	8.0		
contig_1	302310	302486	+	LLMDKN_000678	6.4	8.9	PF07715.20|Plug	PFAM:PF07715.20
contig_1	302470	302565	+	LLMDKN_000679	3.8	5.5		
contig_1	302717	303079	+	LLMDKN_000680	14.0	9.0		
contig_1	303300	303692	+	LLMDKN_000681	14.9	5.8		
contig_1	303689	303889	+	LLMDKN_000682	7.1	9.6		
contig_1	303894	304205	+	LLMDKN_000683	11.6	9.8		
contig_1	304296	304556	+	LLMDKN_000684	9.4	4.8		
contig_1	304727	304957	+	LLMDKN_000685	8.4	6.5		
contig_1	305022	305183	+	LLMDKN_000686	6.1	6.5		
contig_1	305232	305558	+	LLMDKN_000687	12.0	5.7	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_1	305555	305761	+	LLMDKN_000688	7.8	8.9		
contig_1	305769	306113	+	LLMDKN_000689	13.3	8.7		
contig_1	306202	306477	+	LLMDKN_000690	10.4	4.8	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	306910	307200	-	LLMDKN_000691	11.3	4.8	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	307597	307773	-	LLMDKN_000692	6.4	9.6		
contig_1	307802	307942	-	LLMDKN_000693	5.2	9.9		
contig_1	308162	308389	-	LLMDKN_000694	8.6	7.8		
contig_1	308410	308649	-	LLMDKN_000695	9.1	9.9		
contig_1	308770	308907	-	LLMDKN_000696	5.3	6.8		
contig_1	309098	309265	-	LLMDKN_000697	6.4	8.9		
contig_1	309256	309513	-	LLMDKN_000698	9.8	8.9		
contig_1	309816	310142	-	LLMDKN_000699	12.4	5.7		
contig_1	310139	310351	-	LLMDKN_000700	8.1	5.1		
contig_1	310486	310707	-	LLMDKN_000701	8.0	5.0		
contig_1	310661	310990	-	LLMDKN_000702	12.4	7.8		
contig_1	311040	311351	-	LLMDKN_000703	10.5	4.8	PF07715.20|Plug	PFAM:PF07715.20
contig_1	311360	311470	-	LLMDKN_000704	4.0	9.6		
contig_1	311478	311705	-	LLMDKN_000705	8.0	6.5	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	312401	312670	-	LLMDKN_000706	10.5	6.9	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	312786	312896	-	LLMDKN_000707	4.3	6.8		
contig_1	312941	313249	-	LLMDKN_000708	11.6	5.2		
contig_1	313258	313494	-	LLMDKN_000709	9.0	9.8		
contig_1	314274	314426	-	LLMDKN_000710	5.7	5.9		
contig_1	314453	314722	-	LLMDKN_000711	10.0	5.4		
contig_1	315010	315237	-	LLMDKN_000712	8.5	9.9		
contig_1	315347	315499	-	LLMDKN_000713	5.7	5.6		
contig_1	315496	315753	-	LLMDKN_000714	10.0	5.6		
contig_1	315773	316252	-	LLMDKN_000715	18.0	8.6		
contig_1	316252	316635	-	LLMDKN_000716	14.0	6.2		
contig_1	316742	316954	-	LLMDKN_000717	8.3	9.4		
contig_1	316962	317228	-	LLMDKN_000718	9.4	9.2	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	317705	317887	+	LLMDKN_000719	7.1	10.1		
contig_1	317841	318200	+	LLMDKN_000720	14.3	5.7		
contig_1	318169	318495	+	LLMDKN_000721	12.9	9.5		
contig_1	319667	319915	+	LLMDKN_000722	9.8	9.8		
contig_1	320031	320792	+	LLMDKN_000723	28.8	5.3	PF12715.13|Abhydrolase_7	PFAM:PF12715.13
