locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOHMJLD_00252	CDS	1512	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
IFOHMJLD_00253	gene	525				
IFOHMJLD_00253	CDS	525				hypothetical protein
IFOHMJLD_00254	gene	327				
IFOHMJLD_00254	CDS	327				hypothetical protein
IFOHMJLD_00255	gene	831	arsM			
IFOHMJLD_00255	CDS	831	arsM	2.1.1.137	COG2226	Arsenite methyltransferase
IFOHMJLD_00256	gene	1263	dadD			
IFOHMJLD_00256	CDS	1263	dadD	3.5.4.31		5'-deoxyadenosine deaminase
IFOHMJLD_00257	gene	1656				
IFOHMJLD_00257	CDS	1656				hypothetical protein
IFOHMJLD_00258	gene	1590				
IFOHMJLD_00258	CDS	1590				hypothetical protein
IFOHMJLD_00259	gene	207				
IFOHMJLD_00259	CDS	207				hypothetical protein
IFOHMJLD_00260	gene	549				
IFOHMJLD_00260	CDS	549				hypothetical protein
IFOHMJLD_00261	gene	1350	lpd			
IFOHMJLD_00261	CDS	1350	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
IFOHMJLD_00262	gene	702				
IFOHMJLD_00262	CDS	702		6.3.1.20		Lipoate--protein ligase 1
IFOHMJLD_00263	gene	2445	rcsC_2			
IFOHMJLD_00263	CDS	2445	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_00264	gene	1359	pdhC			
IFOHMJLD_00264	CDS	1359	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IFOHMJLD_00265	gene	2037	dxs_1			
IFOHMJLD_00265	CDS	2037	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
IFOHMJLD_00266	gene	510	isiB			
IFOHMJLD_00266	CDS	510	isiB		COG0716	Flavodoxin
IFOHMJLD_00267	gene	843	prmA			
IFOHMJLD_00267	CDS	843	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
IFOHMJLD_00268	gene	1344				
IFOHMJLD_00268	CDS	1344				hypothetical protein
IFOHMJLD_00269	gene	1671				
IFOHMJLD_00269	CDS	1671				hypothetical protein
IFOHMJLD_00270	gene	450	guaD			
IFOHMJLD_00270	CDS	450	guaD	3.5.4.3	COG0590	Guanine deaminase
IFOHMJLD_00271	gene	894				
IFOHMJLD_00271	CDS	894				hypothetical protein
IFOHMJLD_00272	gene	450				
IFOHMJLD_00272	CDS	450				hypothetical protein
IFOHMJLD_00273	gene	426				
IFOHMJLD_00273	CDS	426				hypothetical protein
IFOHMJLD_00274	gene	522				
IFOHMJLD_00274	CDS	522				hypothetical protein
IFOHMJLD_00275	gene	987				
IFOHMJLD_00275	CDS	987		1.-.-.-	COG0673	Oxidoreductase P35
IFOHMJLD_00276	gene	825	mltF_1			
IFOHMJLD_00276	CDS	825	mltF_1			Membrane-bound lytic murein transglycosylase F
IFOHMJLD_00277	gene	2043				
IFOHMJLD_00277	CDS	2043				hypothetical protein
IFOHMJLD_00278	gene	543				
IFOHMJLD_00278	CDS	543				hypothetical protein
IFOHMJLD_00279	gene	762	korB_1			
IFOHMJLD_00279	CDS	762	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
IFOHMJLD_00280	gene	252				
IFOHMJLD_00280	CDS	252				hypothetical protein
IFOHMJLD_00281	gene	1083	korA_1			
IFOHMJLD_00281	CDS	1083	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
IFOHMJLD_00282	gene	228	rsxB_1			
IFOHMJLD_00282	CDS	228	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IFOHMJLD_00283	gene	276				
IFOHMJLD_00283	CDS	276				hypothetical protein
IFOHMJLD_00284	gene	435	rpiB			
IFOHMJLD_00284	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
IFOHMJLD_00285	gene	2010	tkt			
IFOHMJLD_00285	CDS	2010	tkt	2.2.1.1		Transketolase
IFOHMJLD_00286	gene	1155	galK			
IFOHMJLD_00286	CDS	1155	galK	2.7.1.6	COG0153	Galactokinase
IFOHMJLD_00287	gene	1326	fucP_1			
IFOHMJLD_00287	CDS	1326	fucP_1		COG0738	L-fucose-proton symporter
IFOHMJLD_00288	gene	1098	mro_1			
IFOHMJLD_00288	CDS	1098	mro_1	5.1.3.3		Aldose 1-epimerase
IFOHMJLD_00289	gene	972	manA_1			
IFOHMJLD_00289	CDS	972	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
IFOHMJLD_00290	gene	264				
IFOHMJLD_00290	CDS	264				hypothetical protein
IFOHMJLD_00291	gene	366				
IFOHMJLD_00291	CDS	366				hypothetical protein
IFOHMJLD_00292	gene	210				
IFOHMJLD_00292	CDS	210				hypothetical protein
IFOHMJLD_00293	gene	1284	rhlE			
IFOHMJLD_00293	CDS	1284	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
IFOHMJLD_00294	gene	771	ydfG			
IFOHMJLD_00294	CDS	771	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
IFOHMJLD_00295	gene	498				
IFOHMJLD_00295	CDS	498				hypothetical protein
IFOHMJLD_00296	gene	2673	lacZ_1			
IFOHMJLD_00296	CDS	2673	lacZ_1	3.2.1.23		Beta-galactosidase
IFOHMJLD_00297	gene	819	cysQ			
IFOHMJLD_00297	CDS	819	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
IFOHMJLD_00298	gene	1557				
IFOHMJLD_00298	CDS	1557				hypothetical protein
IFOHMJLD_00299	gene	609	cysC			
IFOHMJLD_00299	CDS	609	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
IFOHMJLD_00300	gene	912	cysD			
IFOHMJLD_00300	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
IFOHMJLD_00301	gene	1431	cysN			
IFOHMJLD_00301	CDS	1431	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
IFOHMJLD_00302	gene	1107	stf3			
IFOHMJLD_00302	CDS	1107	stf3	2.8.2.40	COG0446	Omega-hydroxy-beta-dihydromenaquinone-9 sulfotransferase Stf3
IFOHMJLD_00303	gene	963				
IFOHMJLD_00303	CDS	963				hypothetical protein
IFOHMJLD_00304	gene	1122				
IFOHMJLD_00304	CDS	1122			COG2885	Outer membrane protein 40
IFOHMJLD_00305	gene	804				
IFOHMJLD_00305	CDS	804				hypothetical protein
IFOHMJLD_00306	gene	2223				
IFOHMJLD_00306	CDS	2223				hypothetical protein
IFOHMJLD_00307	gene	795				
IFOHMJLD_00307	CDS	795				hypothetical protein
IFOHMJLD_00308	gene	1143	xerC_3			
IFOHMJLD_00308	CDS	1143	xerC_3			Tyrosine recombinase XerC
IFOHMJLD_00309	gene	1248				
IFOHMJLD_00309	CDS	1248				hypothetical protein
IFOHMJLD_00310	gene	1077				
IFOHMJLD_00310	CDS	1077				hypothetical protein
IFOHMJLD_00311	gene	729				
IFOHMJLD_00311	CDS	729				hypothetical protein
IFOHMJLD_00312	gene	1119				
IFOHMJLD_00312	CDS	1119			COG2885	Outer membrane protein 40
IFOHMJLD_00313	gene	417	yrrK			
IFOHMJLD_00313	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
IFOHMJLD_00314	gene	555	def			
IFOHMJLD_00314	CDS	555	def	3.5.1.88	COG0242	Peptide deformylase
IFOHMJLD_00315	gene	1218				
IFOHMJLD_00315	CDS	1218				hypothetical protein
IFOHMJLD_00316	gene	114				
IFOHMJLD_00316	CDS	114				hypothetical protein
IFOHMJLD_00317	gene	2049	lapB_1			
IFOHMJLD_00317	CDS	2049	lapB_1			Lipopolysaccharide assembly protein B
IFOHMJLD_00318	gene	1941	thrS			
IFOHMJLD_00318	CDS	1941	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IFOHMJLD_00319	gene	654	infC			
IFOHMJLD_00319	CDS	654	infC			Translation initiation factor IF-3
IFOHMJLD_00320	gene	198	rpmI			
IFOHMJLD_00320	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
IFOHMJLD_00321	gene	351	rplT			
IFOHMJLD_00321	CDS	351	rplT			Large ribosomal subunit protein bL20
IFOHMJLD_00322	gene	789	rsxB_2			
IFOHMJLD_00322	CDS	789	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IFOHMJLD_00323	gene	570	xpt			
IFOHMJLD_00323	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
IFOHMJLD_00324	gene	1308				
IFOHMJLD_00324	CDS	1308		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
IFOHMJLD_00325	gene	585				
IFOHMJLD_00325	CDS	585				hypothetical protein
IFOHMJLD_00326	gene	1593				
IFOHMJLD_00326	CDS	1593				hypothetical protein
IFOHMJLD_00327	gene	1038	mltG			
IFOHMJLD_00327	CDS	1038	mltG	4.2.2.29		Endolytic murein transglycosylase
IFOHMJLD_00328	gene	876				
IFOHMJLD_00328	CDS	876				hypothetical protein
IFOHMJLD_00329	gene	74				
IFOHMJLD_00329	tRNA	74				tRNA-Thr(cgt)
IFOHMJLD_00330	gene	1905	pglF_1			
IFOHMJLD_00330	CDS	1905	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
IFOHMJLD_00331	gene	2550				
IFOHMJLD_00331	CDS	2550				hypothetical protein
IFOHMJLD_00332	gene	1119				
IFOHMJLD_00332	CDS	1119				hypothetical protein
IFOHMJLD_00333	gene	534	rfaH_1			
IFOHMJLD_00333	CDS	534	rfaH_1			Transcription antitermination protein RfaH
IFOHMJLD_00334	gene	465				
IFOHMJLD_00334	CDS	465				hypothetical protein
IFOHMJLD_00335	gene	1209	nagC			
IFOHMJLD_00335	CDS	1209	nagC		COG1846	DNA-binding transcriptional dual regulator NagC
IFOHMJLD_00336	gene	918	nanA_1			
IFOHMJLD_00336	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
IFOHMJLD_00337	gene	1185	bfce_1			
IFOHMJLD_00337	CDS	1185	bfce_1	5.1.3.11	COG2942	Cellobiose 2-epimerase
IFOHMJLD_00338	gene	1239	exuT_1			
IFOHMJLD_00338	CDS	1239	exuT_1		COG2271	Hexuronate transporter
IFOHMJLD_00339	gene	447	nanQ			
IFOHMJLD_00339	CDS	447	nanQ		COG2731	N-acetylneuraminate anomerase
IFOHMJLD_00340	gene	3330				
IFOHMJLD_00340	CDS	3330				hypothetical protein
IFOHMJLD_00341	gene	1569				
IFOHMJLD_00341	CDS	1569			COG0702	SusD-like protein P25
IFOHMJLD_00342	gene	3324				
IFOHMJLD_00342	CDS	3324				hypothetical protein
IFOHMJLD_00343	gene	1563				
IFOHMJLD_00343	CDS	1563			COG0702	SusD-like protein P38
IFOHMJLD_00344	gene	1572				
IFOHMJLD_00344	CDS	1572			COG0702	SusD-like protein P38
IFOHMJLD_00345	gene	3270				
IFOHMJLD_00345	CDS	3270			COG4771	TonB-dependent receptor P39
IFOHMJLD_00346	gene	3171	susC_1			
IFOHMJLD_00346	CDS	3171	susC_1		COG1629	TonB-dependent receptor SusC
IFOHMJLD_00347	gene	2016				
IFOHMJLD_00347	CDS	2016				hypothetical protein
IFOHMJLD_00348	gene	1635				
IFOHMJLD_00348	CDS	1635				hypothetical protein
IFOHMJLD_00349	gene	2013				
IFOHMJLD_00349	CDS	2013				hypothetical protein
IFOHMJLD_00350	gene	642				
IFOHMJLD_00350	CDS	642				hypothetical protein
IFOHMJLD_00351	gene	2073				
IFOHMJLD_00351	CDS	2073				hypothetical protein
IFOHMJLD_00352	gene	2571	csxA			
IFOHMJLD_00352	CDS	2571	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
IFOHMJLD_00353	gene	2325				
IFOHMJLD_00353	CDS	2325				hypothetical protein
IFOHMJLD_00354	gene	1215	nanM_1			
IFOHMJLD_00354	CDS	1215	nanM_1	5.1.3.24		N-acetylneuraminate epimerase
IFOHMJLD_00355	gene	2073				
IFOHMJLD_00355	CDS	2073				hypothetical protein
IFOHMJLD_00356	gene	2250				
IFOHMJLD_00356	CDS	2250				hypothetical protein
IFOHMJLD_00357	gene	2502				
IFOHMJLD_00357	CDS	2502		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
IFOHMJLD_00358	gene	2745	susC_2			
IFOHMJLD_00358	CDS	2745	susC_2		COG1629	TonB-dependent receptor SusC
IFOHMJLD_00359	gene	1632				
IFOHMJLD_00359	CDS	1632				hypothetical protein
IFOHMJLD_00360	gene	1185	dnaJ			
IFOHMJLD_00360	CDS	1185	dnaJ		COG0484	Chaperone protein DnaJ
IFOHMJLD_00361	gene	630	grpE			
IFOHMJLD_00361	CDS	630	grpE		COG0576	Protein GrpE
IFOHMJLD_00362	gene	1614	ybiT_2			
IFOHMJLD_00362	CDS	1614	ybiT_2		COG0488	putative ATP-binding protein YbiT
IFOHMJLD_00363	gene	564	sigW_1			
IFOHMJLD_00363	CDS	564	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
IFOHMJLD_00364	gene	423				
IFOHMJLD_00364	CDS	423				hypothetical protein
IFOHMJLD_00365	gene	1068				
IFOHMJLD_00365	CDS	1068				hypothetical protein
IFOHMJLD_00366	gene	1047				
IFOHMJLD_00366	CDS	1047				hypothetical protein
IFOHMJLD_00367	gene	852				
IFOHMJLD_00367	CDS	852				hypothetical protein
IFOHMJLD_00368	gene	1167				
IFOHMJLD_00368	CDS	1167				hypothetical protein
IFOHMJLD_00369	gene	2130				
IFOHMJLD_00369	CDS	2130				hypothetical protein
IFOHMJLD_00370	gene	606				
IFOHMJLD_00370	CDS	606				hypothetical protein
IFOHMJLD_00371	gene	852				
IFOHMJLD_00371	CDS	852				hypothetical protein
IFOHMJLD_00372	gene	1215	xerC_4			
IFOHMJLD_00372	CDS	1215	xerC_4			Tyrosine recombinase XerC
IFOHMJLD_00373	gene	153				
IFOHMJLD_00373	CDS	153				hypothetical protein
IFOHMJLD_00374	gene	567				
IFOHMJLD_00374	CDS	567				hypothetical protein
IFOHMJLD_00375	gene	1341	lapB_2			
IFOHMJLD_00375	CDS	1341	lapB_2			Lipopolysaccharide assembly protein B
IFOHMJLD_00376	gene	216				
IFOHMJLD_00376	CDS	216				hypothetical protein
IFOHMJLD_00377	gene	402				
IFOHMJLD_00377	CDS	402				hypothetical protein
IFOHMJLD_00378	gene	1308				
IFOHMJLD_00378	CDS	1308				hypothetical protein
IFOHMJLD_00379	gene	972				
IFOHMJLD_00379	CDS	972				hypothetical protein
IFOHMJLD_00380	gene	1242				
IFOHMJLD_00380	CDS	1242				hypothetical protein
IFOHMJLD_00381	gene	384				
IFOHMJLD_00381	CDS	384				hypothetical protein
IFOHMJLD_00382	gene	1221	xerC_5			
IFOHMJLD_00382	CDS	1221	xerC_5			Tyrosine recombinase XerC
IFOHMJLD_00383	gene	1059				
IFOHMJLD_00383	CDS	1059				hypothetical protein
IFOHMJLD_00384	gene	1137				
IFOHMJLD_00384	CDS	1137				hypothetical protein
IFOHMJLD_00385	gene	1650				
IFOHMJLD_00385	CDS	1650				hypothetical protein
IFOHMJLD_00386	gene	924				
IFOHMJLD_00386	CDS	924				hypothetical protein
IFOHMJLD_00387	gene	1572				
IFOHMJLD_00387	CDS	1572				hypothetical protein
IFOHMJLD_00388	gene	1053				
IFOHMJLD_00388	CDS	1053				hypothetical protein
IFOHMJLD_00389	gene	969				
IFOHMJLD_00389	CDS	969				hypothetical protein
IFOHMJLD_00390	gene	954				
IFOHMJLD_00390	CDS	954				hypothetical protein
IFOHMJLD_00391	gene	939				
IFOHMJLD_00391	CDS	939				hypothetical protein
IFOHMJLD_00392	gene	1002				
IFOHMJLD_00392	CDS	1002				hypothetical protein
IFOHMJLD_00393	gene	984				
IFOHMJLD_00393	CDS	984				hypothetical protein
IFOHMJLD_00394	gene	996				
IFOHMJLD_00394	CDS	996				hypothetical protein
IFOHMJLD_00395	gene	1065				
IFOHMJLD_00395	CDS	1065				hypothetical protein
IFOHMJLD_00396	gene	927				
IFOHMJLD_00396	CDS	927				hypothetical protein
IFOHMJLD_00397	gene	1572				
IFOHMJLD_00397	CDS	1572				hypothetical protein
IFOHMJLD_00398	gene	1071				
IFOHMJLD_00398	CDS	1071				hypothetical protein
IFOHMJLD_00399	gene	957				
IFOHMJLD_00399	CDS	957				hypothetical protein
IFOHMJLD_00400	gene	1590				
IFOHMJLD_00400	CDS	1590				hypothetical protein
IFOHMJLD_00401	gene	936				
IFOHMJLD_00401	CDS	936				hypothetical protein
IFOHMJLD_00402	gene	1185				
IFOHMJLD_00402	CDS	1185				hypothetical protein
IFOHMJLD_00403	gene	2049				
IFOHMJLD_00403	CDS	2049				hypothetical protein
IFOHMJLD_00404	gene	369				
IFOHMJLD_00404	CDS	369				hypothetical protein
IFOHMJLD_00405	gene	1008				
IFOHMJLD_00405	CDS	1008				hypothetical protein
IFOHMJLD_00406	gene	2124	yhgF			
IFOHMJLD_00406	CDS	2124	yhgF		COG2183	Protein YhgF
IFOHMJLD_00407	gene	1914	rcsC_3			
IFOHMJLD_00407	CDS	1914	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_00408	gene	1740	yfkN_1			
IFOHMJLD_00408	CDS	1740	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
IFOHMJLD_00409	gene	468	msrC			
IFOHMJLD_00409	CDS	468	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
IFOHMJLD_00410	gene	339				
IFOHMJLD_00410	CDS	339				hypothetical protein
IFOHMJLD_00411	gene	2292	btuB_2			
IFOHMJLD_00411	CDS	2292	btuB_2			Vitamin B12 transporter BtuB
IFOHMJLD_00412	gene	762	mftE			
IFOHMJLD_00412	CDS	762	mftE	3.4.14.14	COG1402	Mycofactocin precursor peptide peptidase
IFOHMJLD_00413	gene	585				
IFOHMJLD_00413	CDS	585				hypothetical protein
IFOHMJLD_00414	gene	88				
IFOHMJLD_00414	tRNA	88				tRNA-Ser(gct)
IFOHMJLD_00415	gene	73				
IFOHMJLD_00415	tRNA	73				tRNA-Glu(ctc)
IFOHMJLD_00416	gene	1359	murJ			
IFOHMJLD_00416	CDS	1359	murJ			lipid II flippase MurJ
IFOHMJLD_00417	gene	903				
IFOHMJLD_00417	CDS	903				hypothetical protein
IFOHMJLD_00418	gene	705				
IFOHMJLD_00418	CDS	705				hypothetical protein
IFOHMJLD_00419	gene	2355	btuB_3			
IFOHMJLD_00419	CDS	2355	btuB_3			Vitamin B12 transporter BtuB
IFOHMJLD_00420	gene	636				
IFOHMJLD_00420	CDS	636				hypothetical protein
IFOHMJLD_00421	gene	141				
IFOHMJLD_00421	CDS	141				hypothetical protein
IFOHMJLD_00422	gene	495				
IFOHMJLD_00422	CDS	495				hypothetical protein
IFOHMJLD_00423	gene	1401				
IFOHMJLD_00423	CDS	1401				hypothetical protein
IFOHMJLD_00424	gene	2772				
IFOHMJLD_00424	CDS	2772				hypothetical protein
IFOHMJLD_00425	gene	447				
IFOHMJLD_00425	CDS	447				hypothetical protein
IFOHMJLD_00426	gene	1353	yeeO			
IFOHMJLD_00426	CDS	1353	yeeO		COG0534	putative FMN/FAD exporter YeeO
IFOHMJLD_00427	gene	1662	aspT_2			
IFOHMJLD_00427	CDS	1662	aspT_2			Aspartate/alanine antiporter
IFOHMJLD_00428	gene	1995	fbp			
IFOHMJLD_00428	CDS	1995	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
IFOHMJLD_00429	gene	1158				
IFOHMJLD_00429	CDS	1158				hypothetical protein
IFOHMJLD_00430	gene	1692	lcfB			
IFOHMJLD_00430	CDS	1692	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IFOHMJLD_00431	gene	1071	fcl			
IFOHMJLD_00431	CDS	1071	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
IFOHMJLD_00432	gene	1074	gmd			
IFOHMJLD_00432	CDS	1074	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
IFOHMJLD_00433	gene	1272				
IFOHMJLD_00433	CDS	1272				hypothetical protein
IFOHMJLD_00434	gene	804				
IFOHMJLD_00434	CDS	804				hypothetical protein
IFOHMJLD_00435	gene	348				
IFOHMJLD_00435	CDS	348				hypothetical protein
IFOHMJLD_00436	gene	339				
IFOHMJLD_00436	CDS	339				hypothetical protein
IFOHMJLD_00437	gene	525				
IFOHMJLD_00437	CDS	525				hypothetical protein
IFOHMJLD_00438	gene	483				
IFOHMJLD_00438	CDS	483				hypothetical protein
IFOHMJLD_00439	gene	894	rffH_2			
IFOHMJLD_00439	CDS	894	rffH_2	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IFOHMJLD_00440	gene	405	fdtA_1			
IFOHMJLD_00440	CDS	405	fdtA_1	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
IFOHMJLD_00441	gene	426	fdtA_2			
IFOHMJLD_00441	CDS	426	fdtA_2	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
IFOHMJLD_00442	gene	564				
IFOHMJLD_00442	CDS	564				hypothetical protein
IFOHMJLD_00443	gene	1530	zmaJ_1			
IFOHMJLD_00443	CDS	1530	zmaJ_1	6.2.1.72		Zwittermicin A synthase ZmaJ
IFOHMJLD_00444	gene	804				
IFOHMJLD_00444	CDS	804				hypothetical protein
IFOHMJLD_00445	gene	231				
IFOHMJLD_00445	CDS	231				hypothetical protein
IFOHMJLD_00446	gene	1065	fabH_1			
IFOHMJLD_00446	CDS	1065	fabH_1	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
IFOHMJLD_00447	gene	210				
IFOHMJLD_00447	CDS	210				hypothetical protein
IFOHMJLD_00448	gene	729	fabG_1			
IFOHMJLD_00448	CDS	729	fabG_1	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFOHMJLD_00449	gene	852				
IFOHMJLD_00449	CDS	852				hypothetical protein
IFOHMJLD_00450	gene	621				
IFOHMJLD_00450	CDS	621		3.-.-.-		putative metallo-hydrolase
IFOHMJLD_00451	gene	1101	fdtB			
IFOHMJLD_00451	CDS	1101	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
IFOHMJLD_00452	gene	981				
IFOHMJLD_00452	CDS	981				hypothetical protein
IFOHMJLD_00453	gene	1470	wzxE			
IFOHMJLD_00453	CDS	1470	wzxE			Lipid III flippase
IFOHMJLD_00454	gene	1227				
IFOHMJLD_00454	CDS	1227				hypothetical protein
IFOHMJLD_00455	gene	1146				
IFOHMJLD_00455	CDS	1146		5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
IFOHMJLD_00456	gene	1119				
IFOHMJLD_00456	CDS	1119				hypothetical protein
IFOHMJLD_00457	gene	1362				
IFOHMJLD_00457	CDS	1362				hypothetical protein
IFOHMJLD_00458	gene	1128				
IFOHMJLD_00458	CDS	1128				hypothetical protein
IFOHMJLD_00459	gene	1023	capD_2			
IFOHMJLD_00459	CDS	1023	capD_2	5.1.3.2	COG1086	UDP-glucose 4-epimerase
IFOHMJLD_00460	gene	1131	wbpI_2			
IFOHMJLD_00460	CDS	1131	wbpI_2	5.1.3.23		UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
IFOHMJLD_00461	gene	864				
IFOHMJLD_00461	CDS	864				hypothetical protein
IFOHMJLD_00462	gene	1212				
IFOHMJLD_00462	CDS	1212				hypothetical protein
IFOHMJLD_00463	gene	1008	gnu_2			
IFOHMJLD_00463	CDS	1008	gnu_2	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
IFOHMJLD_00464	gene	951	wecA_2			
IFOHMJLD_00464	CDS	951	wecA_2	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
	repeat_region	381				
IFOHMJLD_00465	gene	480				
IFOHMJLD_00465	CDS	480				hypothetical protein
IFOHMJLD_00466	gene	105				
IFOHMJLD_00466	CDS	105				hypothetical protein
IFOHMJLD_00467	gene	1179	sstT			
IFOHMJLD_00467	CDS	1179	sstT		COG3633	Serine/threonine transporter SstT
IFOHMJLD_00468	gene	1476	gnd			
IFOHMJLD_00468	CDS	1476	gnd	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
IFOHMJLD_00469	gene	1497	zwf			
IFOHMJLD_00469	CDS	1497	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
IFOHMJLD_00470	gene	717	pgl_1			
IFOHMJLD_00470	CDS	717	pgl_1	3.1.1.31	COG0363	6-phosphogluconolactonase
IFOHMJLD_00471	gene	225				
IFOHMJLD_00471	CDS	225				hypothetical protein
IFOHMJLD_00472	gene	315				
IFOHMJLD_00472	CDS	315				hypothetical protein
IFOHMJLD_00473	gene	2064				
IFOHMJLD_00473	CDS	2064				hypothetical protein
IFOHMJLD_00474	gene	810	rlmB			
IFOHMJLD_00474	CDS	810	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
IFOHMJLD_00475	gene	423	hiuH			
IFOHMJLD_00475	CDS	423	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
IFOHMJLD_00476	gene	1674				
IFOHMJLD_00476	CDS	1674				hypothetical protein
IFOHMJLD_00477	gene	711				
IFOHMJLD_00477	CDS	711				hypothetical protein
IFOHMJLD_00478	gene	108				
IFOHMJLD_00478	CDS	108				hypothetical protein
IFOHMJLD_00479	gene	267				
IFOHMJLD_00479	CDS	267				hypothetical protein
IFOHMJLD_00480	gene	519				
IFOHMJLD_00480	CDS	519				hypothetical protein
IFOHMJLD_00481	gene	330				
IFOHMJLD_00481	CDS	330				hypothetical protein
IFOHMJLD_00482	gene	1155				
IFOHMJLD_00482	CDS	1155				hypothetical protein
IFOHMJLD_00483	gene	699	btsR_1			
IFOHMJLD_00483	CDS	699	btsR_1		COG3279	Transcriptional regulatory protein BtsR
IFOHMJLD_00484	gene	1059				
IFOHMJLD_00484	CDS	1059				hypothetical protein
IFOHMJLD_00485	gene	1221	macB_2			
IFOHMJLD_00485	CDS	1221	macB_2	7.6.2.-		Macrolide export ATP-binding/permease protein MacB
IFOHMJLD_00486	gene	744	yknY_3			
IFOHMJLD_00486	CDS	744	yknY_3	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
IFOHMJLD_00487	gene	1224	pvdR_1			
IFOHMJLD_00487	CDS	1224	pvdR_1		COG0845	Pyoverdine export membrane fusion protein PvdR
IFOHMJLD_00488	gene	1428	oprM_1			
IFOHMJLD_00488	CDS	1428	oprM_1			Outer membrane protein OprM
IFOHMJLD_00489	gene	828				
IFOHMJLD_00489	CDS	828				hypothetical protein
IFOHMJLD_00490	gene	213				
IFOHMJLD_00490	CDS	213				hypothetical protein
IFOHMJLD_00491	gene	216				
IFOHMJLD_00491	CDS	216				hypothetical protein
IFOHMJLD_00492	gene	1554	appC			
IFOHMJLD_00492	CDS	1554	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
IFOHMJLD_00493	gene	1149	cydB			
IFOHMJLD_00493	CDS	1149	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
IFOHMJLD_00494	gene	1065				
IFOHMJLD_00494	CDS	1065				hypothetical protein
IFOHMJLD_00495	gene	1011				
