# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	281975	283450	-	IMCPIC_00212	535.0	2.3e-186	1.002	0.955	0.565	UniRef:UniRef50_G8ULP5
contig_1	cds	283526	285163	-	IMCPIC_00213	678.0	6.0e-241	1.022	0.996	0.601	UniRef:UniRef50_D3I9B2
contig_1	cds	285185	288502	-	IMCPIC_00214	1558.0	0.0	1.029	1.007	0.719	UniRef:UniRef50_S0F473
contig_1	cds	288755	289741	-	IMCPIC_00215	429.0	8.5e-150	1.003	0.973	0.647	UniRef:UniRef50_R9IAN8
contig_1	cds	289866	290441	-	IMCPIC_00216	204.0	2.2e-65	0.921	0.884	0.591	UniRef:UniRef50_F7LVK2
contig_1	cds	291250	291360	+	IMCPIC_00217	-	-	-	-	-	-
contig_1	cds	291332	294643	+	IMCPIC_00218	1296.0	0.0	0.979	0.964	0.581	UniRef:UniRef50_G5GBA9
contig_1	cds	294657	296423	+	IMCPIC_00219	712.0	9.6e-254	1.002	1.033	0.630	UniRef:UniRef50_A0A4R7Q8G1
contig_1	cds	296719	300129	+	IMCPIC_00220	1365.0	0.0	0.982	0.965	0.613	UniRef:UniRef50_F7LLI2
contig_1	cds	300158	301918	+	IMCPIC_00221	755.0	7.9e-270	1.049	1.005	0.608	UniRef:UniRef50_U6RBR4
contig_1	cds	302230	305622	+	IMCPIC_00222	-	-	-	-	-	-
contig_1	cds	305638	307416	+	IMCPIC_00223	777.0	1.0e-278	1.007	0.992	0.626	UniRef:UniRef50_K5ZNN8
contig_1	cds	307500	308750	-	IMCPIC_00224	642.0	1.0e-230	1.012	0.961	0.717	UniRef:UniRef50_W4PEV8
contig_1	tRNA	308815	308887	-	IMCPIC_00225	68.0	-	-	-	-	-
contig_1	tRNA	308896	308978	-	IMCPIC_00226	65.7	-	-	-	-	-
contig_1	cds	309051	309545	-	IMCPIC_00227	211.0	3.2e-69	1.0	1.0	0.598	UniRef:UniRef50_C9LFM5
contig_1	cds	309631	310314	-	IMCPIC_00228	338.0	2.7e-117	1.0	0.958	0.793	UniRef:UniRef50_A0A1H3WWW0
contig_1	cds	310475	311587	+	IMCPIC_00229	454.0	8.8e-158	0.981	0.850	0.617	UniRef:UniRef50_Q89ZW6
contig_1	cds	311584	311874	+	IMCPIC_00230	152.0	1.9e-47	0.990	0.812	0.853	UniRef:UniRef50_Q89ZW5
contig_1	cds	311887	313569	-	IMCPIC_00231	1100.0	0.0	0.966	0.871	0.996	UniRef:UniRef50_A0A098C0N4
contig_1	cds	313737	314525	-	IMCPIC_00232	459.0	8.4e-164	0.992	0.952	0.792	UniRef:UniRef50_E1WLZ3
contig_1	cds	314522	314977	-	IMCPIC_00233	158.0	4.0e-48	1.020	0.815	0.513	UniRef:UniRef50_D1W3Q6
contig_1	cds	314982	316709	-	IMCPIC_00234	858.0	6.4e-311	1.005	0.976	0.739	UniRef:UniRef50_A0A3P1ZZJ7
contig_1	cds	316788	317225	-	IMCPIC_00235	175.0	4.0e-55	0.890	0.801	0.628	UniRef:UniRef50_G8LQU5
contig_1	cds	317237	317734	-	IMCPIC_00236	330.0	3.3e-116	1.0	0.976	0.945	UniRef:UniRef50_I9BMX9
contig_1	cds	317724	319799	-	IMCPIC_00237	759.0	3.2e-268	0.988	0.970	0.556	UniRef:UniRef50_A0A7L4ZIS2
contig_1	cds	320045	321046	-	IMCPIC_00238	502.0	2.7e-178	1.027	0.980	0.763	UniRef:UniRef50_A0A254SNS5
contig_1	cds	321186	321626	+	IMCPIC_00239	152.0	5.0e-46	0.959	0.881	0.607	UniRef:UniRef50_A3N2P0
contig_1	cds	321657	323180	+	IMCPIC_00240	782.0	1.1e-282	1.114	1.0	0.692	UniRef:UniRef50_Q89ZV6
contig_1	cds	323434	325485	-	IMCPIC_00241	746.0	2.6e-263	1.023	1.004	0.548	UniRef:UniRef50_A0A3D3K409
contig_1	cds	325501	328767	-	IMCPIC_00242	1122.0	0.0	0.971	0.964	0.520	UniRef:UniRef50_G1WBD7
contig_1	cds	329706	331709	-	IMCPIC_00243	890.0	0.0	1.024	0.997	0.640	UniRef:UniRef50_K5YYR0
contig_1	cds	331722	334985	-	IMCPIC_00244	1134.0	0.0	0.954	0.893	0.543	UniRef:UniRef50_A0A5M8QCA4
contig_1	cds	335573	335719	-	IMCPIC_00245	-	-	-	-	-	-
contig_1	cds	335719	335868	-	IMCPIC_00246	-	-	-	-	-	-
contig_1	cds	335921	336778	+	IMCPIC_00247	437.0	2.1e-153	1.0	0.819	0.744	UniRef:UniRef50_A0A379MPZ0
contig_1	cds	336783	337796	+	IMCPIC_00248	397.0	3.3e-137	0.997	0.997	0.589	UniRef:UniRef50_Q8A032
contig_1	cds	337824	338528	+	IMCPIC_00249	324.0	9.2e-111	1.0	0.839	0.688	UniRef:UniRef50_K0XGK5
contig_1	cds	338494	339612	-	IMCPIC_00250	503.0	2.6e-177	1.0	0.910	0.680	UniRef:UniRef50_Q8A030
contig_1	cds	339677	340543	-	IMCPIC_00251	367.0	3.3e-126	0.969	0.889	0.609	UniRef:UniRef50_U2I8T0
contig_1	cds	340719	342929	-	IMCPIC_00252	1212.0	0.0	1.001	0.927	0.780	UniRef:UniRef50_A0A380YGY5
contig_1	cds	343457	344185	+	IMCPIC_00253	-	-	-	-	-	-
contig_1	cds	344195	345037	+	IMCPIC_00254	300.0	1.7e-100	1.018	1.040	0.572	UniRef:UniRef50_F7M3L2
contig_1	cds	345224	346159	+	IMCPIC_00255	342.0	8.0e-116	0.968	0.875	0.512	UniRef:UniRef50_A0A1H1RH20
contig_1	cds	346273	347472	+	IMCPIC_00256	558.0	2.0e-198	0.995	0.945	0.645	UniRef:UniRef50_K9DZ08
contig_1	cds	347512	348324	+	IMCPIC_00257	362.0	2.3e-125	1.011	0.978	0.670	UniRef:UniRef50_A0A848C3C5
contig_1	cds	348424	348849	-	IMCPIC_00258	-	-	-	-	-	-
contig_1	cds	348914	349528	-	IMCPIC_00259	333.0	1.6e-115	0.995	0.883	0.783	UniRef:UniRef50_A0A1H7R625
contig_1	cds	349538	352051	-	IMCPIC_00260	1253.0	0.0	1.0	0.987	0.757	UniRef:UniRef50_E5C6B9
contig_1	cds	352281	354281	-	IMCPIC_00261	1136.0	0.0	0.992	0.969	0.856	UniRef:UniRef50_A0A0P0GMV2
contig_1	cds	354283	355068	-	IMCPIC_00262	382.0	2.8e-133	0.992	0.932	0.699	UniRef:UniRef50_A0A1F0IAB0
contig_1	cds	355239	356423	+	IMCPIC_00263	501.0	7.5e-176	0.980	0.939	0.604	UniRef:UniRef50_B3JPP9
contig_1	cds	356455	357690	+	IMCPIC_00264	527.0	7.0e-186	0.995	0.969	0.667	UniRef:UniRef50_U5Q808
contig_1	cds	357716	358300	+	IMCPIC_00265	348.0	3.4e-122	0.985	0.941	0.953	UniRef:UniRef50_I9BMN3
contig_1	cds	358410	359516	+	IMCPIC_00266	363.0	2.6e-122	0.924	0.854	0.535	UniRef:UniRef50_I9VY74
contig_1	cds	359707	360150	+	IMCPIC_00267	298.0	6.8e-104	1.0	1.0	1.0	UniRef:UniRef50_I9BMD0
contig_1	cds	360173	360916	-	IMCPIC_00268	341.0	7.5e-118	1.0	0.996	0.672	UniRef:UniRef50_U6RIK7
contig_1	cds	361032	361628	+	IMCPIC_00269	357.0	4.8e-125	1.0	0.822	1.0	UniRef:UniRef50_A0A380YHW5
contig_1	cds	361671	362363	-	IMCPIC_00270	-	-	-	-	-	-
contig_1	cds	362534	364474	+	IMCPIC_00271	1077.0	0.0	0.998	0.949	0.789	UniRef:UniRef50_K6A0L6
contig_1	cds	364501	365763	+	IMCPIC_00272	673.0	5.5e-243	1.0	0.940	0.762	UniRef:UniRef50_E0NPB4
contig_1	cds	365776	367164	+	IMCPIC_00273	614.0	9.0e-218	0.920	0.808	0.708	UniRef:UniRef50_G5GDK9
contig_1	cds	367383	368870	-	IMCPIC_00274	-	-	-	-	-	-
contig_1	cds	368893	369717	-	IMCPIC_00275	551.0	3.7e-199	1.0	0.838	0.982	UniRef:UniRef50_I9S7V1
contig_1	cds	369964	370812	+	IMCPIC_00276	353.0	8.3e-121	0.989	0.883	0.638	UniRef:UniRef50_Q7MWV8
contig_1	cds	370834	371187	+	IMCPIC_00277	130.0	2.1e-38	0.991	1.0	0.560	UniRef:UniRef50_G8QZJ8
contig_1	cds	371371	373659	-	IMCPIC_00278	1104.0	0.0	1.037	0.996	0.735	UniRef:UniRef50_D5EYL0
contig_1	cds	373801	375012	-	IMCPIC_00279	493.0	3.0e-172	1.079	0.993	0.595	UniRef:UniRef50_A0A0K6BR23
contig_1	cds	375105	376379	-	IMCPIC_00280	631.0	5.8e-226	1.033	0.932	0.719	UniRef:UniRef50_A0A1S9AZM2
contig_1	cds	376536	376805	-	IMCPIC_00281	113.0	2.2e-32	1.056	0.922	0.585	UniRef:UniRef50_Q9HVL7
contig_1	cds	376829	377146	-	IMCPIC_00282	155.0	2.4e-48	1.219	0.992	0.641	UniRef:UniRef50_B6YRH7
contig_1	cds	377949	378635	-	IMCPIC_00283	280.0	2.9e-94	0.969	0.965	0.647	UniRef:UniRef50_A0A7Z7LV30
contig_1	cds	378665	379180	-	IMCPIC_00284	252.0	1.3e-84	0.988	0.816	0.698	UniRef:UniRef50_A0A0P0FUY6
contig_1	cds	379187	379891	-	IMCPIC_00285	248.0	2.8e-81	0.983	0.924	0.535	UniRef:UniRef50_E6MPP4
contig_1	cds	379922	381403	-	IMCPIC_00286	569.0	6.3e-200	1.006	0.996	0.587	UniRef:UniRef50_E6SVN3
contig_1	cds	381565	384384	-	IMCPIC_00287	1159.0	0.0	1.001	0.974	0.619	UniRef:UniRef50_R6F993
contig_1	cds	384540	385343	-	IMCPIC_00288	403.0	7.0e-141	0.978	0.837	0.747	UniRef:UniRef50_A0A7D3XV86
contig_1	cds	385359	386285	-	IMCPIC_00289	538.0	1.8e-193	1.0	0.933	0.841	UniRef:UniRef50_F0R1L7
contig_1	cds	386510	387430	-	IMCPIC_00290	400.0	1.8e-138	0.967	0.853	0.655	UniRef:UniRef50_A6L683
contig_1	cds	387650	388855	-	IMCPIC_00291	655.0	2.0e-236	1.0	0.952	0.803	UniRef:UniRef50_A0A2T4T219
contig_1	cds	388852	389532	-	IMCPIC_00292	295.0	3.4e-100	0.965	0.940	0.633	UniRef:UniRef50_G5GDU1
contig_1	cds	389507	391060	-	IMCPIC_00293	525.0	1.6e-181	1.002	0.985	0.527	UniRef:UniRef50_Q89ZP9
contig_1	cds	391087	391776	-	IMCPIC_00294	308.0	4.8e-105	0.991	0.908	0.678	UniRef:UniRef50_A0A921MT07
contig_1	cds	391782	392351	-	IMCPIC_00295	215.0	1.3e-69	1.0	0.879	0.624	UniRef:UniRef50_E5C5F4
contig_1	cds	392354	393586	-	IMCPIC_00296	720.0	5.8e-261	0.978	0.810	0.880	UniRef:UniRef50_P45562
contig_1	cds	393953	395131	-	IMCPIC_00297	510.0	3.4e-179	1.107	1.002	0.613	UniRef:UniRef50_A0A1G4GA44
contig_1	cds	395159	395806	-	IMCPIC_00298	318.0	2.3e-109	0.926	0.861	0.784	UniRef:UniRef50_A0A0P0GTG6
contig_1	cds	395813	396448	-	IMCPIC_00299	304.0	6.3e-104	0.957	0.867	0.767	UniRef:UniRef50_I9IB54
contig_1	cds	396561	399050	+	IMCPIC_00300	865.0	7.9e-306	0.998	0.988	0.589	UniRef:UniRef50_A0A6N3CL13
contig_1	cds	399075	399716	+	IMCPIC_00301	386.0	1.2e-136	1.0	0.955	0.906	UniRef:UniRef50_Q89ZP1
contig_1	cds	399773	400720	+	IMCPIC_00302	379.0	9.1e-130	0.987	0.861	0.592	UniRef:UniRef50_A0A7V5PCP5
contig_1	cds	401056	403500	-	IMCPIC_00303	1183.0	0.0	1.0	0.964	0.693	UniRef:UniRef50_A0A0P0GBK0
contig_1	cds	403546	404247	-	IMCPIC_00304	342.0	5.4e-118	1.0	0.883	0.751	UniRef:UniRef50_U6RGD3
contig_1	cds	404795	406984	-	IMCPIC_00305	880.0	2.3e-314	1.0	0.947	0.604	UniRef:UniRef50_P15623
contig_1	cds	407020	407133	-	IMCPIC_00306	-	-	-	-	-	-
contig_1	cds	407196	409415	+	IMCPIC_00307	854.0	4.9e-303	1.030	0.921	0.576	UniRef:UniRef50_A0A413H7V5
contig_1	cds	409430	409576	-	IMCPIC_00308	-	-	-	-	-	-
contig_1	cds	409619	410734	+	IMCPIC_00309	421.0	3.3e-145	0.989	0.931	0.602	UniRef:UniRef50_Q89ZN5
contig_1	cds	410876	412669	+	IMCPIC_00310	777.0	4.5e-278	0.896	0.853	0.708	UniRef:UniRef50_A0A917E6U8
contig_1	cds	412793	413707	+	IMCPIC_00311	524.0	1.3e-187	1.0	0.871	0.806	UniRef:UniRef50_Q89ZN1
contig_1	cds	413780	414331	+	IMCPIC_00312	214.0	1.7e-69	0.967	0.855	0.571	UniRef:UniRef50_F9D6R5
contig_1	cds	414349	414762	+	IMCPIC_00313	168.0	9.0e-53	0.920	0.881	0.730	UniRef:UniRef50_Q89ZM9
contig_1	cds	414791	415243	+	IMCPIC_00314	234.0	2.3e-78	0.947	0.840	0.817	UniRef:UniRef50_A0A108T625
contig_1	cds	415414	416199	-	IMCPIC_00315	346.0	1.1e-118	1.172	0.990	0.595	UniRef:UniRef50_A0A944AVF1
contig_1	cds	416202	417266	-	IMCPIC_00316	451.0	3.3e-157	1.079	0.974	0.607	UniRef:UniRef50_Q89ZM6
contig_1	cds	417383	420013	+	IMCPIC_00317	1149.0	0.0	0.998	0.858	0.627	UniRef:UniRef50_A0A925GSP7
contig_1	cds	420139	422025	+	IMCPIC_00318	835.0	8.6e-300	0.986	0.921	0.658	UniRef:UniRef50_A0A9X9IRE1
contig_1	cds	422049	422630	-	IMCPIC_00319	240.0	3.1e-79	0.969	0.866	0.610	UniRef:UniRef50_F7LLS5
contig_1	cds	422735	423757	+	IMCPIC_00320	358.0	1.4e-121	1.003	0.994	0.537	UniRef:UniRef50_I9KLT1
contig_1	cds	424009	427311	+	IMCPIC_00321	1331.0	0.0	0.982	0.938	0.587	UniRef:UniRef50_A0A1V3N1Q8
contig_1	cds	427325	428845	+	IMCPIC_00322	732.0	1.1e-263	1.006	1.002	0.697	UniRef:UniRef50_A0A3P2A8R0
contig_1	cds	428931	429962	+	IMCPIC_00323	552.0	8.5e-198	1.038	1.0	0.750	UniRef:UniRef50_F8NB16
contig_1	cds	430046	431119	+	IMCPIC_00324	400.0	3.0e-137	1.062	0.990	0.528	UniRef:UniRef50_K5Z1U2
contig_1	cds	431326	431901	-	IMCPIC_00325	214.0	2.4e-69	0.916	0.884	0.606	UniRef:UniRef50_A0A174PY12
contig_1	cds	432037	433044	+	IMCPIC_00326	377.0	5.8e-129	1.0	0.980	0.588	UniRef:UniRef50_K5ZSF5
contig_1	cds	433212	436592	+	IMCPIC_00327	1127.0	0.0	0.997	0.987	0.528	UniRef:UniRef50_A0A1D3UGQ9
contig_1	cds	436599	438239	+	IMCPIC_00328	788.0	1.2e-284	0.991	0.977	0.691	UniRef:UniRef50_U6R8D9
contig_1	cds	438256	439821	+	IMCPIC_00329	739.0	4.8e-265	0.988	0.861	0.697	UniRef:UniRef50_A0A139KP32
contig_1	cds	439998	441557	+	IMCPIC_00330	561.0	1.0e-195	0.965	0.949	0.539	UniRef:UniRef50_A0A353VS97
contig_1	cds	441651	442097	-	IMCPIC_00331	206.0	9.8e-68	1.0	1.0	0.689	UniRef:UniRef50_A0A374VEE7
contig_1	cds	442162	443262	-	IMCPIC_00332	388.0	1.6e-132	1.027	1.003	0.519	UniRef:UniRef50_Q89ZL6
contig_1	cds	443383	446712	-	IMCPIC_00333	1411.0	0.0	1.065	1.002	0.644	UniRef:UniRef50_A0A134BJ33
contig_1	cds	446820	448394	-	IMCPIC_00334	818.0	4.9e-297	0.990	0.954	0.753	UniRef:UniRef50_K9EPP3
contig_1	cds	448391	449596	-	IMCPIC_00335	460.0	1.3e-159	0.935	0.887	0.595	UniRef:UniRef50_Q89ZL3
contig_1	cds	450208	450876	+	IMCPIC_00336	245.0	3.4e-80	0.982	0.858	0.555	UniRef:UniRef50_G5SQY2
contig_1	cds	450863	452137	+	IMCPIC_00337	503.0	7.2e-176	1.035	1.005	0.569	UniRef:UniRef50_A0A412CKT8
contig_1	cds	452183	453508	+	IMCPIC_00338	759.0	7.9e-277	1.0	1.0	0.862	UniRef:UniRef50_A0A7J4YIV6
contig_1	cds	453513	454130	+	IMCPIC_00339	302.0	2.4e-103	0.985	0.886	0.698	UniRef:UniRef50_K9E3E6
contig_1	cds	454133	455389	+	IMCPIC_00340	496.0	5.0e-173	1.055	1.0	0.596	UniRef:UniRef50_U6RPQ2
contig_1	cds	455510	457648	+	IMCPIC_00341	932.0	0.0	1.006	1.0	0.659	UniRef:UniRef50_A0A1Y4HRC6
contig_1	cds	457826	458860	+	IMCPIC_00342	448.0	5.1e-156	0.977	0.838	0.649	UniRef:UniRef50_Q89ZK5
contig_1	cds	458936	459982	+	IMCPIC_00343	414.0	3.7e-143	1.017	0.975	0.588	UniRef:UniRef50_B3JQN6
contig_1	cds	459987	461084	+	IMCPIC_00344	460.0	2.6e-160	0.981	0.884	0.620	UniRef:UniRef50_Q89ZK3
contig_1	cds	461109	462335	+	IMCPIC_00345	454.0	7.3e-157	1.069	0.998	0.573	UniRef:UniRef50_A0AA51N5L8
contig_1	cds	462343	462843	+	IMCPIC_00346	195.0	1.8e-62	0.855	0.807	0.669	UniRef:UniRef50_A0A5C6HNC6
contig_1	cds	462849	463613	+	IMCPIC_00347	290.0	2.2e-96	1.252	1.006	0.553	UniRef:UniRef50_S0F8U8
contig_1	cds	463618	463998	+	IMCPIC_00348	-	-	-	-	-	-
contig_1	cds	464169	465557	+	IMCPIC_00349	586.0	9.2e-208	1.019	1.033	0.624	UniRef:UniRef50_S0F921
contig_1	cds	465564	465917	+	IMCPIC_00350	142.0	2.8e-43	0.923	0.844	0.620	UniRef:UniRef50_Q89ZJ7
contig_1	cds	466000	467055	-	IMCPIC_00351	488.0	5.2e-172	1.003	0.949	0.690	UniRef:UniRef50_Q89ZJ5
contig_1	cds	467129	468640	-	IMCPIC_00352	786.0	5.2e-285	1.0	0.969	0.781	UniRef:UniRef50_A0A174QYN0
contig_1	cds	468684	470024	-	IMCPIC_00353	486.0	7.7e-168	0.944	0.852	0.582	UniRef:UniRef50_K5ZIY3
contig_1	cds	470272	470907	+	IMCPIC_00354	296.0	1.1e-100	0.976	0.873	0.660	UniRef:UniRef50_A0A174W1L4
contig_1	cds	471008	471187	+	IMCPIC_00355	-	-	-	-	-	-
contig_1	cds	471608	472126	+	IMCPIC_00356	238.0	3.2e-79	0.965	0.878	0.681	UniRef:UniRef50_A0A0E2B6F2
contig_1	cds	472296	472694	+	IMCPIC_00357	233.0	1.5e-78	0.992	0.963	0.916	UniRef:UniRef50_I9VYF6
contig_1	cds	472856	474373	+	IMCPIC_00358	942.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A642DNQ7
contig_1	cds	474376	474849	+	IMCPIC_00359	231.0	6.4e-77	0.968	0.916	0.711	UniRef:UniRef50_H1DD24
contig_1	cds	474833	475717	+	IMCPIC_00360	396.0	9.5e-138	0.993	0.948	0.658	UniRef:UniRef50_G5H6K6
contig_1	cds	475714	476631	+	IMCPIC_00361	611.0	1.4e-222	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9S390
contig_1	cds	476646	477194	+	IMCPIC_00362	179.0	9.7e-56	0.945	0.887	0.576	UniRef:UniRef50_A0A381F594
contig_1	cds	477203	478423	+	IMCPIC_00363	765.0	3.8e-280	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9S2L3
contig_1	cds	478425	479375	+	IMCPIC_00364	630.0	1.5e-229	1.0	0.975	0.997	UniRef:UniRef50_A0A0I9U836
contig_1	cds	479382	480659	+	IMCPIC_00365	472.0	1.7e-163	1.012	0.951	0.553	UniRef:UniRef50_A0A2A5ADY4
contig_1	cds	480646	481761	+	IMCPIC_00366	427.0	1.3e-147	0.976	0.965	0.544	UniRef:UniRef50_UPI001F46CCA5
contig_1	cds	481774	482553	+	IMCPIC_00367	478.0	4.4e-171	1.073	1.0	0.824	UniRef:UniRef50_U6RKF9
contig_1	cds	482608	483831	+	IMCPIC_00368	619.0	4.7e-222	0.998	0.971	0.729	UniRef:UniRef50_A0A5C6JAS7
contig_1	cds	483848	484612	+	IMCPIC_00369	405.0	2.1e-142	1.0	0.917	0.776	UniRef:UniRef50_K5BV88
contig_1	cds	484609	485628	+	IMCPIC_00370	544.0	4.7e-194	1.177	1.010	0.709	UniRef:UniRef50_A0A0P0GJJ2
contig_1	cds	485632	486588	+	IMCPIC_00371	463.0	8.0e-163	1.192	0.992	0.652	UniRef:UniRef50_A0A174JAZ5
contig_1	cds	486722	488236	-	IMCPIC_00372	938.0	0.0	1.0	0.986	0.879	UniRef:UniRef50_I9KL60
contig_1	cds	488250	488903	-	IMCPIC_00373	430.0	6.9e-154	1.0	1.0	0.982	UniRef:UniRef50_I9BM62
contig_1	cds	488925	490988	-	IMCPIC_00374	783.0	8.0e-278	0.985	0.974	0.558	UniRef:UniRef50_I9VXR5
contig_1	cds	491236	491772	+	IMCPIC_00375	262.0	3.5e-88	1.0	0.832	0.742	UniRef:UniRef50_S0F9Y8
contig_1	cds	491832	492401	+	IMCPIC_00376	283.0	4.5e-96	1.005	0.812	0.742	UniRef:UniRef50_Q5LGH0
contig_1	cds	492430	493647	+	IMCPIC_00377	655.0	1.3e-236	0.909	0.889	0.859	UniRef:UniRef50_Q5LGG9
contig_1	cds	493644	494456	+	IMCPIC_00378	356.0	1.2e-122	0.996	0.903	0.669	UniRef:UniRef50_Q89ZI8
contig_1	cds	494478	495143	+	IMCPIC_00379	241.0	4.8e-79	0.950	0.917	0.600	UniRef:UniRef50_W4UNK5
contig_1	cds	495153	495884	+	IMCPIC_00380	280.0	2.8e-94	0.831	0.953	0.693	UniRef:UniRef50_I8ZBF3
contig_1	cds	495823	497007	-	IMCPIC_00381	425.0	3.0e-146	1.003	1.010	0.534	UniRef:UniRef50_K5ZBD5
contig_1	cds	497120	498274	-	IMCPIC_00382	555.0	2.9e-197	0.984	0.873	0.714	UniRef:UniRef50_K9E6U7
contig_1	cds	499509	502196	+	IMCPIC_00384	1675.0	0.0	0.998	0.996	0.987	UniRef:UniRef50_I9VXS2
contig_1	cds	502235	503251	+	IMCPIC_00385	650.0	7.2e-237	1.0	1.0	0.994	UniRef:UniRef50_I9BLW0
contig_1	cds	503385	504479	+	IMCPIC_00386	591.0	3.3e-212	0.995	0.896	0.798	UniRef:UniRef50_B2UKN1
contig_1	cds	504593	505021	+	IMCPIC_00387	270.0	4.6e-93	1.0	0.993	0.937	UniRef:UniRef50_I9KL70
contig_1	cds	505312	507990	-	IMCPIC_00388	1734.0	0.0	1.0	0.960	0.959	UniRef:UniRef50_U6RRI1
contig_1	cds	508097	509692	-	IMCPIC_00389	574.0	4.6e-200	0.996	0.930	0.543	UniRef:UniRef50_I9TNB5
contig_1	cds	509912	510046	+	IMCPIC_00390	75.9	5.1e-19	0.932	0.854	0.927	UniRef:UniRef50_A0A5J4RLF6
contig_1	cds	510210	510593	+	IMCPIC_00391	203.0	5.0e-67	1.0	1.0	0.811	UniRef:UniRef50_A0A0I9RNK2
contig_1	cds	510739	511179	+	IMCPIC_00392	139.0	4.7e-41	0.979	0.986	0.538	UniRef:UniRef50_A0A139K5A0
contig_1	cds	511191	512405	+	IMCPIC_00393	382.0	7.7e-129	0.993	0.952	0.519	UniRef:UniRef50_O06923
contig_1	cds	512507	513382	+	IMCPIC_00394	367.0	2.5e-126	1.017	0.946	0.618	UniRef:UniRef50_F5ISK6
contig_1	cds	513474	513893	+	IMCPIC_00395	204.0	4.2e-67	0.993	0.920	0.703	UniRef:UniRef50_R9LS69
contig_1	cds	513907	516765	-	IMCPIC_00396	1105.0	0.0	1.019	0.981	0.556	UniRef:UniRef50_A0A3D1ABR8
contig_1	cds	516824	517723	-	IMCPIC_00397	348.0	2.4e-118	0.970	0.850	0.597	UniRef:UniRef50_I8XM80
contig_1	cds	517734	519353	-	IMCPIC_00398	644.0	7.7e-228	0.998	0.980	0.604	UniRef:UniRef50_A0A174I6U9
contig_1	cds	519369	522401	-	IMCPIC_00399	1828.0	0.0	1.0	0.995	0.919	UniRef:UniRef50_L0E9I9
contig_1	cds	522423	524417	-	IMCPIC_00400	678.0	4.8e-237	1.050	1.010	0.521	UniRef:UniRef50_I9KL82
contig_1	cds	524805	528671	+	IMCPIC_00401	1979.0	0.0	1.033	1.001	0.727	UniRef:UniRef50_K5Y0M9
contig_1	cds	529200	531089	+	IMCPIC_00402	1050.0	0.0	1.003	1.0	0.813	UniRef:UniRef50_A0A0I9SDF6
contig_1	cds	531271	531870	+	IMCPIC_00403	266.0	2.1e-89	1.005	0.948	0.635	UniRef:UniRef50_K9ETF9
contig_1	cds	532107	532835	-	IMCPIC_00404	309.0	1.1e-104	0.979	0.849	0.599	UniRef:UniRef50_Q64QI1
contig_1	cds	532822	532989	-	IMCPIC_00405	-	-	-	-	-	-
contig_1	cds	532999	533463	-	IMCPIC_00406	224.0	2.3e-74	1.0	0.981	0.682	UniRef:UniRef50_D1PSZ2
contig_1	cds	533527	533922	-	IMCPIC_00407	261.0	6.7e-90	1.0	0.985	0.985	UniRef:UniRef50_I9B7S7
contig_1	cds	533932	534792	-	IMCPIC_00408	538.0	4.8e-194	1.0	0.897	0.993	UniRef:UniRef50_A0A413JZH5
contig_1	cds	535718	536887	+	IMCPIC_00409	384.0	7.1e-130	1.003	0.933	0.554	UniRef:UniRef50_A0A416ABY3
contig_1	cds	537119	538408	-	IMCPIC_00410	637.0	7.2e-228	1.012	0.906	0.760	UniRef:UniRef50_A0A2L2WRB0
contig_1	cds	538557	539222	-	IMCPIC_00411	-	-	-	-	-	-
contig_1	cds	539231	539617	-	IMCPIC_00412	252.0	6.3e-86	0.992	0.804	1.0	UniRef:UniRef50_Q5LG62
contig_1	cds	539769	541928	+	IMCPIC_00413	874.0	3.2e-313	0.967	0.982	0.603	UniRef:UniRef50_A0A4P7PTR3
contig_1	cds	542342	542701	-	IMCPIC_00414	164.0	5.3e-52	0.950	0.926	0.717	UniRef:UniRef50_I9VP23
contig_1	cds	542929	544506	+	IMCPIC_00415	727.0	4.1e-261	1.0	1.0	0.785	UniRef:UniRef50_A0A413JUQ1
contig_1	cds	544554	545333	+	IMCPIC_00416	365.0	9.9e-127	1.004	0.959	0.665	UniRef:UniRef50_Q64X32
contig_1	cds	545439	545864	-	IMCPIC_00417	196.0	1.1e-63	0.986	0.848	0.705	UniRef:UniRef50_K5Y217
contig_1	cds	545890	546453	-	IMCPIC_00418	246.0	1.8e-81	0.989	0.819	0.616	UniRef:UniRef50_A6L6X1
contig_1	cds	546558	547148	-	IMCPIC_00419	198.0	1.0e-62	0.990	0.924	0.557	UniRef:UniRef50_C9LEL8
contig_1	cds	547293	547679	-	IMCPIC_00420	111.0	1.3e-30	1.039	1.015	0.504	UniRef:UniRef50_K5YVR2
contig_1	cds	547785	548774	+	IMCPIC_00421	349.0	9.6e-118	0.936	0.811	0.581	UniRef:UniRef50_R5GFJ7
contig_1	cds	548820	549146	+	IMCPIC_00422	100.0	1.0e-26	0.926	0.862	0.570	UniRef:UniRef50_Q89YY8
contig_1	cds	549170	550183	+	IMCPIC_00423	388.0	3.0e-133	0.982	0.951	0.571	UniRef:UniRef50_Q89YY7
